,revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,inundation_pct,count,intensity_mean,intensity_sum
75,Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,0.0313268271258803,979065,0.005221137854313382,5111.833333333331
76,Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,0.0984338356788012,2756735,0.016405639279800186,45225.99999999996
77,Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,0.0027418700734197876,7540474,0.000456978345569965,3445.833333333336
78,Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,0.00048117068640777063,4807026,8.019511440129509e-05,385.49999999999994
79,Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,0.00017307668533422343,4448895,2.8846114222370584e-05,128.33333333333337
80,Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,1.2855560704921815e-06,3111494,2.1425934508203024e-07,0.6666666666666666
81,Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,2.781302692648669e-05,1725810,4.6355044877477825e-06,8.0
82,Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,1.362544616613112e-05,5577799,2.270907694355187e-06,12.666666666666668
83,Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,0.5862448809292857,2257734,0.09770748015488105,220597.5000000002
84,Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,0.2505823994265606,2539065,0.04176373323776009,106040.83333333331
85,Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,0.03208901910448597,1356383,0.0053481698507476605,7254.166666666664
86,Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,0.08768085478662584,3023351,0.014613475797770977,44181.66666666668
87,Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,0.08474886819160347,2286827,0.014124811365267246,32301.0
88,Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,0.6216799327375022,539974,0.10361332212291703,55948.5
89,Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,0.819042591069258,407245,0.13650709851154302,55591.83333333334
90,Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,0.6507293106818755,849158,0.10845488511364594,92095.33333333336
91,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,0.0845062031709582,2031058,0.014084367195159701,28606.16666666667
92,"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,0.20139191778536042,1737890,0.033565319630893396,58332.83333333332
93,Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,0.7413433652357405,473423,0.12355722753929013,58494.83333333335
94,Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,0.3835123609064528,487262,0.06391872681774215,31145.16666666667
95,Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,0.1546979656248508,816811,0.025782994270808463,21059.833333333332
96,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,0.020016028896662732,2239705,0.003336004816110456,7471.666666666669
97,"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,0.09691494338272726,581448,0.016152490563787873,9391.83333333333
98,Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,0.06711980355286543,910983,0.011186633925477573,10190.833333333336
99,Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,0.2596658039833465,1066440,0.043277633997224375,46152.99999999996
100,Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,0.10677068373220584,261111,0.01779511395536764,4646.5
101,Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,0.4883755430751298,519035,0.081395923845855,42247.33333333335
102,Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,0.0049074338535040115,38513,0.0008179056422506686,31.5
103,Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,0.008848886783514922,105550,0.0014748144639191534,155.66666666666663
104,Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,0.002887870761318049,2204046,0.00048131179355300786,1060.8333333333328
105,Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,0.05641921000025592,703342,0.009403201666709323,6613.666666666669
106,Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,0.07068230548027823,2873449,0.011780384246713042,33850.33333333334
107,"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,0.4521969919346948,572328,0.07536616532244914,43134.16666666667
108,Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,0.8587136891628221,164517,0.14311894819380366,23545.499999999996
109,Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,0.774326032287907,767470,0.1290543387146512,99045.33333333334
110,Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,0.7444827883225638,1265449,0.12408046472042734,157017.50000000006
111,Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,0.06486391110475104,1439537,0.010810651850791836,15562.333333333327
112,Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,0.08541101008382224,540668,0.014235168347303706,7696.5
113,Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,0.373439196841806,429106,0.06223986614030097,26707.49999999999
114,Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,0.8531964687336984,350809,0.14219941145561643,49884.83333333334
115,Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,0.06633501809281493,1571342,0.011055836348802481,17372.49999999999
116,"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,0.3407152514095041,278112,0.05678587523491734,15792.833333333332
117,Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,0.6316385499970814,171310,0.1052730916661802,18034.33333333333
118,Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,0.004781728897882377,310348,0.0007969548163137296,247.33333333333337
119,Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,0.1021349537601034,1510384,0.01702249229335056,25710.499999999993
120,Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,0.28687081921185104,381806,0.04781180320197518,18254.833333333336
121,"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,0.5981241426611797,291600,0.0996873571101966,29068.833333333332
122,"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,0.7419143375807908,456116,0.12365238959679846,56399.83333333333
123,Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,0.2968942415437335,1136051,0.049482373590622235,56214.49999999998
124,Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,0.8340495304783141,252491,0.139008255079719,35098.33333333333
125,Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,0.3243497423879254,393421,0.05405829039798757,21267.666666666668
126,Banekuchi,NALBARI,227,Nalbari,Banekuchi,,61110319.4,61,0.5531876351934532,187694,0.09219793919890887,17305.0
127,Ghograpar (Pt),NALBARI,228,Nalbari,Ghograpar (Pt),,131160984.6,131,0.5799220248716339,402949,0.096653670811939,38946.50000000001
128,Baganpara (Pt),BAKSA,260,Baksa,Baganpara (Pt),,211742690.1,212,0.14381302219486475,651457,0.023968837032477455,15614.666666666666
129,Baganpara (Pt),NALBARI,230,Nalbari,Baganpara (Pt),,18943498.07,19,0.37585069086409567,58188,0.0626417818106826,3644.999999999999
130,Barnagar (Pt),BAKSA,231,Baksa,Barnagar (Pt),,460073385.7,460,0.072833708433466,1415622,0.012138951405577669,17184.16666666667
131,Ghograpar (Pt),BAKSA,232,Baksa,Ghograpar (Pt),,35444716.72,35,0.42585502456043706,108915,0.0709758374267395,7730.333333333333
132,Jalah (Pt),BAKSA,233,Baksa,Jalah (Pt),,291646466.4,292,0.10337191544535773,897739,0.017228652574226285,15466.83333333333
133,Barama,BAKSA,234,Baksa,Barama,,95546762.3,96,0.29495743956418113,293700,0.04915957326069685,14438.166666666666
134,Rangia (Pt),TAMULPUR,235,Baksa,Rangia (Pt),,23451991.6,23,0.3870806695419434,72109,0.06451344492365724,4652.0
135,Pathorighat (Pt),TAMULPUR,236,Baksa,Pathorighat (Pt),,3754506.217,4,0.16274628938460203,11521,0.02712438156410034,312.5
136,Khoirabari (Pt),DARRANG,237,Darrang,Khoirabari (Pt),,52738276.5,53,0.42139207070208357,162032,0.07023201178368059,11379.833333333334
137,Pathorighat (Pt),DARRANG,238,Darrang,Patharighat (Pt),,176482635.2,176,0.9911569244620908,542006,0.1651928207436818,89535.5
138,Sipajhar,DARRANG,239,Darrang,Sipajhar,,293007191.6,293,0.8238302304155669,898724,0.13730503840259448,123399.33333333331
139,Dhekiajuli (Pt),UDALGURI,240,Udalguri,Dhekiajuli (Pt),,41104085.9,41,0.2744925885498236,126426,0.04574876475830393,5783.833333333333
140,Khoirabari (Pt),UDALGURI,241,Udalguri,Khoirabari (Pt),,162764836.4,163,0.28021099744245526,500480,0.04670183290707585,23373.33333333332
141,Pathorighat (Pt),UDALGURI,242,Udalguri,Pathorighat (Pt),,2314177.101,2,0.7131597466572837,7105,0.11885995777621391,844.4999999999999
142,Mangaldoi (Pt),UDALGURI,243,Udalguri,Mangaldoi (Pt),,6293734.554,6,0.7244697361614071,19330,0.12074495602690119,2334.0
143,Dalgaon (Pt),UDALGURI,244,Udalguri,Dalgaon (Pt),,62698740.91,63,0.3406274306455795,192850,0.0567712384409299,10948.33333333333
144,Harisinga,UDALGURI,245,Udalguri,Harisinga,,625700293.5,626,0.02880961303107149,1926718,0.0048016021718452475,9251.333333333332
145,Udalguri,UDALGURI,246,Udalguri,Udalguri,y,569395304.7,569,0.059821518705061,1753349,0.009970253117510163,17481.33333333333
146,Mazbat,UDALGURI,247,Udalguri,Mazbat,,325141745.3,325,0.0693452380952381,1001280,0.01155753968253968,11572.33333333333
147,Mahmora,CHARAIDEO,248,Charaideo,Mahmora,,294481483.3,294,0.17271366823573137,909459,0.028785611372621863,26179.333333333307
148,Biswanath,BISWANATH,249,Biswanath,Biswanath,y,1042300607.0,1042,0.053116093266801695,3210703,0.008852682211133613,28423.333333333325
149,Helem,BISWANATH,250,Biswanath,Halem,,427087304.2,427,0.22187398829346291,1315846,0.036978998048910465,48658.66666666664
150,Gohpur,BISWANATH,251,Biswanath,Gohpur,,313635939.7,314,0.24349788632821026,966801,0.04058298105470171,39235.66666666667
151,Hojai,HOJAI,252,Hojai,Hojai,y,264542999.3,265,0.37252176620372945,809397,0.06208696103395495,50253.00000000004
152,Doboka,HOJAI,253,Hojai,Doboka,,317748519.3,318,0.17377936621787982,973142,0.028963227702979984,28185.333333333347
153,Lanka,HOJAI,254,Hojai,Lanka,,873440623.1,873,0.1418301118680504,2670110,0.023638351978008374,63116.99999999994
154,Donka,WEST KARBI ANGLONG,255,West Karbi Anglong,Donkamokam,,3072801622.0,3073,0.006447835616724325,9388887,0.0010746392694540546,10089.66666666667
155,South Salmara,SOUTH SALMARA MANCACHAR,256,South Salmara Mancachar,South Salmara,,435496775.1,435,0.015057659561842913,1331349,0.0025096099269738205,3341.166666666669
156,Mankachar,SOUTH SALMARA MANCACHAR,257,South Salmara Mancachar,Mankachar,,248678182.6,249,0.02540347509942697,758597,0.004233912516571158,3211.8333333333308
157,Bajali (Pt),TAMULPUR,258,Baksa,Bajali (Pt),,17844174.95,18,0.5348565801710462,54839,0.08914276336184104,4888.500000000001
158,Goreswar (Pt),TAMULPUR,259,Baksa,Goreswar (Pt),,283216711.9,283,0.24188922694544274,870663,0.04031487115757376,35100.66666666664
159,Tamulpur,TAMULPUR,261,Baksa,Tamulpur,,549366262.9,549,0.0912588144693929,1690686,0.015209802411565481,25714.999999999996
160,Baksa,BAKSA,262,Baksa,Baska,,295501945.5,296,0.07923300122971466,909154,0.013205500204952442,12005.833333333332
161,Sarupeta (Pt),BAKSA,263,Baksa,Sarupeta (Pt),,134708247.8,135,0.46333569064934,414313,0.07722261510822334,31994.333333333336
162,Barnagar (Pt),BARPETA,264,Barpeta,Barnagar (Pt),,207191146.6,207,0.3321164213992183,636584,0.05535273689986973,35236.66666666667
163,Sarupeta (Pt),BAJALI,265,Barpeta,Sarupeta (Pt),,261584874.2,262,0.6433674161399946,803631,0.10722790268999913,86171.66666666669
164,Chenga,BARPETA,266,Barpeta,Chenga,,317522242.4,318,0.06355346496903001,973039,0.010592244161505,10306.666666666662
165,North Guwahati (Pt),KAMRUP METRO,267,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,0.014765802934962794,351691,0.0024609671558271325,865.5
166,Kalaigaon (Pt),UDALGURI,268,Udalguri,Kalaigaon (Pt),,191989620.2,192,0.29810076836556315,590344,0.04968346139426053,29330.33333333334
167,Mangaldoi (Pt),DARRANG,269,Darrang,Mangaldoi (Pt),y,439678093.9,440,0.2425298649796158,1349574,0.04042164416326928,54551.99999999997
168,Dalgaon (Pt),DARRANG,270,Darrang,Dalgaon (Pt),,649172827.9,649,0.19244733948228143,1995138,0.032074556580380234,63993.16666666666
169,Mayong,MORIGAON,271,Morigaon,Mayong,,486035918.5,486,0.8181558805818249,1489589,0.13635931343030422,203119.33333333343
170,Palasbari,KAMRUP,272,Kamrup,Palasbari,,392624055.8,393,0.16989125241989583,1201498,0.028315208736649285,34020.66666666664
171,Azara,KAMRUP,273,Kamrup,Azara,,423124288.2,423,0.10068928233545074,1294825,0.016781547055908452,21729.16666666666
172,Gossaigaon (Pt),DHUBRI,274,Dhubri,Gossaigaon (Pt),,76783222.03,77,0.04571773015926919,235576,0.007619621693211532,1794.9999999999998
173,Jorhat West,JORHAT,276,Jorhat,Jorhat West,,363550691.9,364,0.12589641719012576,1119317,0.02098273619835429,23486.33333333333
174,Jorhat East,JORHAT,277,Jorhat,Jorhat East,,195465666.5,195,0.09978607422958487,602078,0.01663101237159748,10013.166666666666
175,Sapekhati,CHARAIDEO,278,Charaideo,Sapekhati,,394328380.8,394,0.05132287993482913,1217722,0.00855381332247152,10416.166666666664
176,Sonari,CHARAIDEO,279,Charaideo,Sonari,y,384542831.4,385,0.05189707402019208,1186406,0.008649512336698681,10261.833333333336
177,Ujani Majuli,MAJULI,280,Majuli,Ujani Majuli,,322168126.6,322,0.002484948013198081,994387,0.0004141580021996802,411.83333333333337
178,Majuli,MAJULI,281,Majuli,Majuli,,648466675.6,648,0.03151505696052517,1999806,0.005252509493420856,10503.999999999989
179,Phuloni,K.ANGLONG,275,K.ANGLONG,Phuloni,,3303172433.0,3303,0.0335058620399591,10128556,0.005584310339993176,56560.99999999993
