0,1,2,3,4,5,6,7,8,9,10,11,12
,Hailakandi,282,272,192,746,5,,"(Hailakandi | Population Affected: 332 | Crop Area: 0),
(Algapur | Population Affected: 414 | Crop Area: 5)",,,,
,Hojai,4014,2466,2055,8535,1301,,"(Doboka | Population Affected: 5873 | Crop Area:
1153), (Hojai | Population Affected: 2662 | Crop Area:
101), (Lanka | Population Affected: 0 | Crop Area: 47)",,,,
,"Karbi Anglong
West",707,706,658,2071,0,,"(Donkamokam | Population Affected: 2071 | Crop
Area: 0)",,,,
,Karimganj,3826,3310,3818,10954,30,,"(Patherkandi | Population Affected: 97 | Crop Area: 0),
(Nilambazar | Population Affected: 10353 | Crop Area:
30), (Karimganj | Population Affected: 504 | Crop Area:
0)",,,,
,Morigaon,554,546,379,1479,991.1,,"(Morigaon | Population Affected: 1479 | Crop Area:
991.1), (Mayong | Population Affected: 0 | Crop Area:
0)",,,,
,Nagaon,23039,20938,11041,55018,3375,,"(Kampur | Population Affected: 1187 | Crop Area: 208),
(Raha | Population Affected: 50519 | Crop Area: 1974),
(Nagaon | Population Affected: 3312 | Crop Area:
1193)",,,,
,Total,51052,46991,31462,129505,5702.1,,,,,,
"Relief Camps /
Centres
Opened",District,Total,Relief Camp,,,,Relief Distribution Centres,,,,,
,Cachar,43,"43 (Udharbond | 0), (Katigorah | 4), (Sonai | 1),
(Silchar | 38)",,,,"0 (Udharbond | 0), (Katigorah | 0), (Sonai | 0), (Silchar | 0)",,,,,
,Hailakandi,1,"1 (Hailakandi | 0), (Algapur | 1)",,,,"0 (Hailakandi | 0), (Algapur | 0)",,,,,
,Hojai,6,"5 (Doboka | 0), (Hojai | 5), (Lanka | 0)",,,,"1 (Doboka | 1), (Hojai | 0), (Lanka | 0)",,,,,
,"Karbi Anglong
West",2,0 (Donkamokam | 0),,,,2 (Donkamokam | 2),,,,,
,Karimganj,8,"1 (Patherkandi | 0), (Nilambazar | 0), (Karimganj |
1)",,,,"7 (Patherkandi | 0), (Nilambazar | 7), (Karimganj | 0)",,,,,
,Morigaon,7,"0 (Morigaon | 0), (Mayong | 0)",,,,"7 (Morigaon | 7), (Mayong | 0)",,,,,
,Nagaon,36,"28 (Kampur | 17), (Raha | 3), (Nagaon | 8)",,,,"8 (Kampur | 0), (Raha | 0), (Nagaon | 8)",,,,,
,Total,103,78,,,,25,,,,,
"Inmates In
Relief Camps",District,Total,Revenue Circlewise,,,Male,Female,Children,Pregnant,Person with Disability,,
,,,,,,,,,/,,,
,,,,,,,,,Lactating,,,
,,,,,,,,,Mother,,,
,Cachar,10064,"(Udharbond | 0), (Katigorah | 130),
(Sonai | 19), (Silchar | 9915)",,,3698,3968,2381,15,2,,
,Hailakandi,255,"(Hailakandi | 0), (Algapur | 255)",,,115,95,45,0,0,,
,Hojai,679,"(Doboka | 0), (Hojai | 679), (Lanka |
0)",,,343,210,126,0,0,,
,"Karbi Anglong
West",0,(Donkamokam | 0),,,0,0,0,0,0,,
,Karimganj,200,"(Patherkandi | 0), (Nilambazar | 0),
(Karimganj | 200)",,,95,65,40,0,0,,
,Morigaon,0,"(Morigaon | 0), (Mayong | 0)",,,0,0,0,0,0,,
,Nagaon,5749,"(Kampur | 2252), (Raha | 375),
(Nagaon | 3122)",,,2121,2230,1246,145,7,,
,Total,16947,,,,6372,6568,3838,160,9,,
"Non Camp
Inmates in
Relief
Distribution
Centers",District,Total,Revenue Circlewise,,,Male,Female,Children,Animals,,,
,,,,,,,,,Big,Small,Poultry,
,Cachar,0,"(Udharbond | 0), (Katigorah | 0),
(Sonai | 0), (Silchar | 0)",,,0,0,0,0,0,0,
,Hailakandi,0,"(Hailakandi | 0), (Algapur | 0)",,,0,0,0,0,0,0,
,Hojai,1908,"(Doboka | 1908), (Hojai | 0), (Lanka
| 0)",,,415,330,1163,0,0,0,
,"Karbi Anglong
West",2071,(Donkamokam | 2071),,,708,705,658,0,0,0,
,Karimganj,10357,"(Patherkandi | 0), (Nilambazar |
10357), (Karimganj | 0)",,,3500,3125,3732,0,0,0,
,Morigaon,0,"(Morigaon | 0), (Mayong | 0)",,,0,0,0,0,0,0,
,Nagaon,1145,"(Kampur | 0), (Raha | 0), (Nagaon |
1145)",,,391,367,387,0,0,0,
,Total,15481,,,,5014,4527,5940,0,0,0,
"Human Lives
Lost -
Confirmed",District,Total,Male,Female,Children,,Others,Revenue Circlewise,,,,
,,,,,Male,Female,,,,,,
,Morigaon,0,0,0,0,0,0,"0 (Morigaon | 0), (Mayong | 0)",,,,
,Hojai,0,0,0,0,0,0,"0 (Doboka | 0), (Hojai | 0), (Lanka | 0)",,,,
,Cachar,0,0,0,0,0,0,"0 (Udharbond | 0), (Katigorah | 0), (Sonai | 0), (Silchar
| 0)",,,,
,Hailakandi,0,0,0,0,0,0,"0 (Hailakandi | 0), (Algapur | 0)",,,,
,Nagaon,0,0,0,0,0,0,"0 (Kampur | 0), (Raha | 0), (Nagaon | 0)",,,,
,Karimganj,0,0,0,0,0,0,"0 (Patherkandi | 0), (Nilambazar | 0), (Karimganj | 0)",,,,
,"Karbi Anglong
West",0,0,0,0,0,0,0 (Donkamokam | 0),,,,
,Total,0,0,0,0,0,0,,,,,
"Human Lives
Lost - Missing",District,Total,Male,Female,Children,,Others,Revenue Circlewise,,,,
,,,,,Male,Female,,,,,,
,Morigaon,0,0,0,0,0,0,"0 (Morigaon | 0), (Mayong | 0)",,,,
,Hojai,0,0,0,0,0,0,"0 (Doboka | 0), (Hojai | 0), (Lanka | 0)",,,,
,Cachar,0,0,0,0,0,0,"0 (Udharbond | 0), (Katigorah | 0), (Sonai | 0), (Silchar
| 0)",,,,
,Hailakandi,0,0,0,0,0,0,"0 (Hailakandi | 0), (Algapur | 0)",,,,
,Nagaon,0,0,0,0,0,0,"0 (Kampur | 0), (Raha | 0), (Nagaon | 0)",,,,
,Karimganj,0,0,0,0,0,0,"0 (Patherkandi | 0), (Nilambazar | 0), (Karimganj | 0)",,,,
,"Karbi Anglong
West",0,0,0,0,0,0,0 (Donkamokam | 0),,,,
,Total,0,0,0,0,0,0,,,,,
"Animals
Affected",District,Total,Big,Small,Poultry,,,,,,,
,Cachar,0,0,0,0,,,,,,,
,Hailakandi,506,56,127,323,,,,,,,
,Hojai,0,0,0,0,,,,,,,
,"Karbi Anglong
West",0,0,0,0,,,,,,,
,Karimganj,0,0,0,0,,,,,,,
,Morigaon,1280,330,250,700,,,,,,,
,Nagaon,25107,12267,8010,4830,,,,,,,
,Total,26893,12653,8387,5853,,,,,,,
"Animals
Washed Away",District,Total,Big,Small,Poultry,,,,,,,
,Cachar,0,0,0,0,,,,,,,
,Hailakandi,0,0,0,0,,,,,,,
,Hojai,0,0,0,0,,,,,,,
,"Karbi Anglong
West",0,0,0,0,,,,,,,
,Karimganj,0,0,0,0,,,,,,,
,Morigaon,0,0,0,0,,,,,,,
,Nagaon,0,0,0,0,,,,,,,
,Total,0,0,0,0,,,,,,,
"Houses
Damaged",District,Fully,Fully Pukka,Fully Total,,Partially,Partially,Partially Total,,,,
,,Kuccha,,,,Kuccha,Pukka,,,,,
,Morigaon,0,0,0,,0,0,0,,,,
,Hojai,38,4,42,,51,3,54,,,,
,Cachar,0,0,0,,0,0,0,,,,
,Hailakandi,0,0,0,,0,0,0,,,,
,Nagaon,0,0,0,,12,0,12,,,,
,Karimganj,0,0,0,,0,0,0,,,,
,"Karbi Anglong
West",0,0,0,,0,0,0,,,,
,Total,38,4,42,,63,3,66,,,,
"Houses
Damaged
Others",District,Others Huts,,,Others Cattle Shed,,,Others Total,,,,
,Morigaon,0,,,0,,,0,,,,
,Hojai,11,,,10,,,21,,,,
,Cachar,0,,,0,,,0,,,,
,Hailakandi,0,,,0,,,0,,,,
,Nagaon,5,,,0,,,5,,,,
,Karimganj,0,,,0,,,0,,,,
,"Karbi Anglong
West",0,,,0,,,0,,,,
,Total,16,,,10,,,26,,,,
"Rescue
Operation",District,Agency,,,Other Agencies,,Medical,Boats,Person,Animal,Helicopters,Person
,,,,,Involved,,Team,Deployed,Evacuated,Evacuated,Deployed,Evacuated
,,,,,,,Deployed,,By Boats,By Boats,,By
,,,,,,,,,,,,Helicopters
,Cachar,"Circle Office/Local Administration,
Fire & Emergency Services (F&ES)",,,,,2,0,0,0,0,0
,Hailakandi,,,,,,0,0,0,0,0,0
,Hojai,,,,,,0,0,0,0,0,0
,"Karbi Anglong
West",,,,,,0,0,0,0,0,0
,Karimganj,,,,,,0,0,0,0,0,0
,Morigaon,,,,,,0,0,0,0,0,0
,Nagaon,Circle Office/Local Administration,,,0,,30,0,0,0,0,0
,Total,,,,,,32,0,0,0,0,0
"Relief
Distributed",District,Rice (in,Dal (in Q),Salt (in,M. Oil (in,Cattle Feed -,Cattle Feed,Cattle Feed - Rice Bran (in Q),,,,
,,Q),,Q),L),Green,- Wheat,,,,,
,,,,,,Fooder (in Q),Bran (in Q),,,,,
,Cachar,0,0,0,0,0,0,0,,,,
,Hailakandi,0,0,0,0,0,0,0,,,,
,Hojai,14.02,5.15,2.07,206.42,0,0,0,,,,
,"Karbi Anglong
West",33.33,6.21,1.86,186.39,0,0,0,,,,
,Karimganj,167.39,12.3,2.65,953,0,0,11,,,,
,Morigaon,24.35,4.44,1.33,133.11,0,0,0,,,,
,Nagaon,79.02,14.47,4.34,433.98,0,17.88,0,,,,
,Total,318.11,42.57,12.25,1912.9,0,17.88,11,,,,
"Relief
Distributed -
Others",District,Baby Food Liquid,,Baby Food Solid,,Others,,,,,,
,Cachar,,,,,,,,,,,
,Hailakandi,,,,,,,,,,,
,Hojai,0.00-L,,0.00-Pkt,,,,,,,,
,"Karbi Anglong
West",0.00-L,,0.00-Kg,,Tarpaulin-200.00-Pcs,,,,,,
,Karimganj,"0.00-L, 567.00-Pkt",,"0.00-Pkt, 36.00-Kg",,"Juggery/Gur-200.00-Kg, Mosquito Coil-190.00-Pck., Candle-110.00-Pcs, Cheera-
320.00-Kg, Biscuits-2160.00-Pck., Sanitary Napkins-50.00-Pck., Phenyl-48.00-Ltr.,
Tarpaulin-55.00-Pcs, Match Box-700.00-Pcs, Mineral Water-300.00-Ltr.,
Bleaching Powder-100.00-Kg",,,,,,
,Morigaon,0.00-L,,0.00-Kg,,"Tarpaulin-78.00-Pcs, HTW-8.00-Nos",,,,,,
,Nagaon,493.20-L,,"0.00-Pieces, 0.00-
Kg, 1266.00-Pkt",,"Juggery/Gur-164.40-Kg, Halogen Tablet-72000.00-Nos, Biscuits-3666.00-Pck.,
Bleaching Powder-690.00-Kg, Cheera-493.10-Kg",,,,,,
"Infrastructure
Damaged -
Road",District,Number,Revenue Circle,Road Name,,Department,Village,Location,Longitude,Latitude,Remarks,
,Cachar,0,(Udharbond | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Katigorah | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Sonai | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Silchar | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Hailakandi,0,(Hailakandi | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Algapur | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Hojai,0,(Doboka | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Hojai | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Lanka | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,"Karbi Anglong
West",0,"(Donkamokam |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Karimganj,0,"(Patherkandi |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Nilambazar | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Karimganj | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Morigaon,0,(Morigaon | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Mayong | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Nagaon,0,(Kampur | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Raha | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Nagaon | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Total,0,,,,,,,,,,
"Infrastructure
Damaged -
Bridge",District,Number,Revenue Circle,Bridge Name,,Department,Village,Location,Longitude,Latitude,Remarks,
,Cachar,0,(Udharbond | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Katigorah | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Sonai | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Silchar | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Hailakandi,0,(Hailakandi | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Algapur | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Hojai,0,(Doboka | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Hojai | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Lanka | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,"Karbi Anglong
West",0,"(Donkamokam |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Karimganj,0,"(Patherkandi |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Nilambazar | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Karimganj | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Morigaon,0,(Morigaon | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Mayong | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Nagaon,0,(Kampur | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Raha | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Nagaon | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Total,0,,,,,,,,,,
"Infrastructure
Damaged -
Embankment
Breached",District,Number,Revenue Circle,Embankment,,Department,Village,Location,Longitude,Latitude,Remarks,
,,,,Breached Name,,,,,,,,
,Cachar,0,(Udharbond | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Katigorah | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Sonai | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Silchar | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Hailakandi,0,(Hailakandi | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Algapur | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Hojai,0,(Doboka | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Hojai | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Lanka | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,"Karbi Anglong
West",0,"(Donkamokam |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Karimganj,0,"(Patherkandi |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Nilambazar | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Karimganj | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Morigaon,0,(Morigaon | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Mayong | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Nagaon,0,(Kampur | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Raha | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Nagaon | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Total,0,,,,,,,,,,
"Infrastructure
Damaged -
Embankment
Affected",District,Number,Revenue Circle,Embankment,,Department,Village,Location,Longitude,Latitude,Remarks,
,,,,Affected Name,,,,,,,,
,Cachar,0,(Udharbond | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Katigorah | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Sonai | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Silchar | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Hailakandi,0,(Hailakandi | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Algapur | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Hojai,0,(Doboka | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Hojai | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Lanka | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,"Karbi Anglong
West",0,"(Donkamokam |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Karimganj,0,"(Patherkandi |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Nilambazar | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Karimganj | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Morigaon,0,(Morigaon | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Mayong | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Nagaon,0,(Kampur | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Raha | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,(Nagaon | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Total,0,,,,,,,,,,
"Infrastructure
Damaged -
Others",District,Revenue,Damages,Number,Name,Department,Village,Location,Longitude,Latitude,Remarks,
,,Circle,,,,,,,,,,
,Cachar,"Udharbon
d","Power Dept.
Transformers
(in Nos)",1,"11 KV
Kshipur
Feeder",APDCL,"Gossaipur
Part – I",Gossaipur Pt I,,,"AS per
report
received
from SDE
Udharbond
APDCL",
,,Katigorah,"Power Dept.
Transformers
(in Nos)",8,"Natanpur
FDR",APDCL,Natanpur,Natanpur,,,"Total 80 Nos
FDR
Damaged,
As reported
by ESD
Kalain on
dated
03.06.2024",
,,,,,"Sonapur
FDR",APDCL,"Sonapur
Part – I",Sonapur Pt-I,,,"2 Nos of
FDR
damaged,
As reported
by ESD
Kalian on
dated
03.06.2024",
,,,,,"Rajatilla
FDR",APDCL,"Harinagar
Part – I",Harinagar Pt-I,,,"Rajatillah
FDR 70 Nos
Damaged,
As reported
by ESD
Kalain on
dated
03.06.2024.",
,,,,,"Lakhipur
FDR",APDCL,"Lakhipur
Part – III",Lakhipur Pt III,,,"Lakhipur III-
16 Nos of
FDR
Damaged,
As reported
by ESD
Kalain on
dated
03.06.2024.",
,,,,,"Sonapur III
FDR",APDCL,"Sonapur
Part – III",Sonapur P tIII,,,"Sonapur
Jaroiltala
FDR 2 Nos
damaged ,
As reported
by ESD
Kalain on
dated
03.06.2024.",
,,,,,"Fulbari
FDR",APDCL,"Niz-Fulbari
Part – II",Niz- Fulbari II,,,"Fulbari 2
Nos FDR
Damaged,
As reported
by ESD
Kalain on
dated
03.06.2024",
,,,,,"Sonapur
FDR",APDCL,"Sonapur
Part – II",Sonapur Pt-II,,,"20 Nos FDR
Damaged,
As reported
by ESD
Kalain on
Dated
03.06.2024.",
,,Sonai,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
,,Silchar,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
,Hailakandi,"Hailakand
i",Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
,,Algapur,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
,Hojai,Doboka,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
,,Hojai,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
,,Lanka,"Public Health
Engineering
(PHE) (in Nos)",1,"Greater
Lumding
Intake
point",PHE,"Jarangdisha
Gaon",Jarangdisha Gaon,93.05,25.78,"The Grater
Lumding
PWSS is
situated at
Jarangdisha
Village of
Pachim
Lumding GP
under",
,,,,,,,,,,,"Lumding De.
Block and
the source
is Dayang
River. The
intake point
of this PWSS
is situated
near Dayang
River of
Lamchakhan
and due to
raising of
water of
said river
the intake
point is
affected on
31-05-2024.",
,"Karbi Anglong
West","Donkamo
kam",Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
,Karimganj,"Patherka
ndi",Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
,,"Nilambaz
ar",Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
,,Karimganj,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
,Morigaon,Morigaon,"Irrigation
Canal/Scheme
Damaged (in
Nos)",1,"Barunguru
LIS",Irrigation,Barunguri,Barunguri Pathar,92.28,26.25,"As per
report of
SDO,
Morigaon -
Jagirod-
Laharighat
Irrigation
Division, HT
line to
Barunguri
LIS
submerged
under water
due to
flood.",
,,Mayong,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
,Nagaon,Kampur,"Anganwadi
Centres
Affected (in
Nos)",23,"AWC
affected
under
Pamila GP","Women &
Child
Development","Kampur
Rev. Town","Simaluguri, Niz
Jukuta, Marisuti, 2
No Garubandha, 1
No Phalihamari,
Rampur Basti, 3 No
Garubandha,
Ramnagar 1 No
Garubandha, 3 No
Missamari, 1 No
Missamari, Uttar
Pub Simaluguri, 2
Phalihamari,
Joukalipam, 1 No
Puthimari,
Puthimari Pub,
Ramnagar
Garubandha1,
Garubandha 1,
Simaluguri 2,
Pramila ati,
Simaluguri
Gedhema Par,
Puthimari Bazar,",,,"Flood
Damaged
AWCs under
Raha ICDS
Project of
23 Nos
AWCs under
Pramila GP.",
,,,,,,,,"Ramnagar 1 No
Phalihamari,
Pramilagarh.",,,,
,,Raha,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
,,Nagaon,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
,,,,,,,,,,,,
"Wildlife
affected under
protected areas
description",District,Details,,,,,,,,,,
,Cachar,,,,,,,,,,,
,Hailakandi,,,,,,,,,,,
,Hojai,,,,,,,,,,,
,"Karbi Anglong
West",,,,,,,,,,,
,Karimganj,,,,,,,,,,,
,Morigaon,,,,,,,,,,,
,Nagaon,,,,,,,,,,,
Remarks,District,Details,,,,,,,,,,
,Cachar,,,,,,,,,,,
,Hailakandi,,,,,,,,,,,
,Hojai,"(Doboka - 1. Agriculture damaged report submitted by ADO Rengeng dated 06.06.2024-
(Total Village affected- 22)
Boro paddy- 542 Ha, Blackgram- 40Ha, Jute-137 Ha, Sesamum-9 Ha, vegetables-266Ha , Bao paddy- 159Ha))
(Lanka - As per agriculture ADO Bamungaon-I report total Jute 23 ha, Vegetables 1.5 Ha, Sesamum 10.5 ha, Sugercane 96 ha,
arecanut 2.5 ha, assam lemon 3.5 ha damage On Dated- 06-06-2024 under Lanka Rev. Circle.)",,,,,,,,,,
,"Karbi Anglong
West",,,,,,,,,,,
,Karimganj,,,,,,,,,,,
,Morigaon,"(Morigaon - As per report of SDO, PHE, Morigaon 6 nos. temporary toilet set up and 9 water tanker provided at Pub Dharamtul,
Saralpam, Duruladibi ,Sipri area), (Mayong - 2740 hectors of empty paddy inundated under Mayong Revenue Circle on dated
06/06/2024)",,,,,,,,,,
,Nagaon,"(Kampur - 23 Nos Flood Damaged AWCs under Raha ICDS project added in Location section. PHED constructed Toilet Total 36
Nos, Drinking Water Pouch 58100 Nos, Drinking Water Supply with Tank 42000L)",,,,,,,,,,
,Report Generated On: 06-06-2024 05:50 PM,,,,,,,,,,,
Assam Urban Flood Report as on 06-06-2024,,,,,,,,,,,,
,,,,,,,,,,,,
Particulars,Assam Urban Flood Report as on 06-06-2024,,,,,,,,,,,
,,,,,,,,,,,,
"District
Affected",No. of,Name of Affected Districts,,,,,,,,,,
,Districts,,,,,,,,,,,
,Affected,,,,,,,,,,,
,0,,,,,,,,,,,
"No. Of Revenue
Circles Affected",0,,,,,,,,,,,
"Name Of
Revenue Circle
Affected",District,Total,Revenue Circle,,,,,,,,,
,,,,,,,,,,,,
,Nil,Nil,Nil,,,,,,,,,
,Total,Nil,,,,,,,,,,
"Villages
Affected",District,Total,Revenue Circle,,,,,,,,,
,,,,,,,,,,,,
,Nil,Nil,Nil,,,,,,,,,
,Total,Nil,,,,,,,,,,
"Population
Affected",District,Male,Female,Children,Total,Population Details,,,Ward,,Total,Locality
,,,,,Population,,,,,,Ward,
,Nil,Nil,Nil,Nil,Nil,Nil,,,Nil,,Nil,Nil
,Total,Nil,Nil,Nil,Nil,,,,,,Nil,
"Relief Camps /
Centres
Opened",District,Total,Relief Camp,,,,Relief Distribution Centres,,,,,
,,,,,,,,,,,,
,Nil,Nil,Nil,,,,Nil,,,,,
,Total,Nil,Nil,,,,Nil,,,,,
"Inmates In
Relief Camps",District,Total,Revenue Circlewise,,,Male,Female,Children,Pregnant /,Person with Disability,,
,,,,,,,,,Lactating,,,
,,,,,,,,,Mother,,,
