0,1,2,3,4,5,6,7,8,9,10,11,12,13
,Total,6224,2867,2144,1213,,,,,,,,
"Animals Washed
Away",District,Total,Big,Small,Poultry,,,,,,,,
,Dhemaji,0,0,0,0,,,,,,,,
,Golaghat,0,0,0,0,,,,,,,,
,Jorhat,0,0,0,0,,,,,,,,
,Nagaon,0,0,0,0,,,,,,,,
,Sivasagar,0,0,0,0,,,,,,,,
,Total,0,0,0,0,,,,,,,,
"Houses
Damaged",District,Fully Kuccha,Fully Pukka,Fully Total,,Partially,Partially,Partially Total,,,,,
,,,,,,Kuccha,Pukka,,,,,,
,Dhemaji,0,0,0,,0,0,0,,,,,
,Golaghat,108,0,108,,84,0,84,,,,,
,Sivasagar,0,0,0,,0,0,0,,,,,
,Nagaon,0,0,0,,0,0,0,,,,,
,Jorhat,0,0,0,,0,0,0,,,,,
,Total,108,0,108,,84,0,84,,,,,
"Houses
Damaged Others",District,Others Huts,,,Others Cattle Shed,,,Others Total,,,,,
,Dhemaji,0,,,0,,,0,,,,,
,Golaghat,0,,,0,,,0,,,,,
,Sivasagar,0,,,0,,,0,,,,,
,Nagaon,0,,,0,,,0,,,,,
,Jorhat,0,,,0,,,0,,,,,
,Total,0,,,0,,,0,,,,,
,District,Agency,,,Other Agencies,,Medical,Boats,Person,Animal,Helicopters,Person,
,,,,,Involved,,Team,Deployed,Evacuated,Evacuated,Deployed,Evacuated,
,,,,,,,Deployed,,By Boats,By Boats,,By,
,,,,,,,,,,,,Helicopters,
,Dhemaji,,,,,,0,0,0,0,0,0,
,Golaghat,,,,,,0,0,0,0,0,0,
,Jorhat,,,,,,0,0,0,0,0,0,
,Nagaon,,,,,,0,0,0,0,0,0,
,Sivasagar,,,,,,0,0,0,0,0,0,
,Total,,,,,,0,0,0,0,0,0,
"Relief
Distributed",District,Rice (in Q),Dal (in Q),Salt (in,M. Oil (in,Cattle Feed,Cattle,Cattle Feed - Rice Bran (in Q),,,,,
,,,,Q),L),- Green,Feed -,,,,,,
,,,,,,Fooder (in,Wheat,,,,,,
,,,,,,Q),Bran (in,,,,,,
,,,,,,,Q),,,,,,
,Dhemaji,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
,Golaghat,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
,Jorhat,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
,Nagaon,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
,Sivasagar,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
,Total,0,0,0,0,0,0,0,,,,,
"Relief
Distributed -
Others",District,Baby Food Liquid,,Baby Food Solid,,Others,,,,,,,
,Dhemaji,,,,,,,,,,,,
,Golaghat,,,,,,,,,,,,
,Jorhat,,,,,,,,,,,,
,Nagaon,42.00-L,,0.00-Kg,,"Mineral Water-500.00-Ltr., Phenyl-1183.00-Ltr., Cheera-108.00-Kg,
Juggery/Gur-18.00-Kg, Mosquito Coil-2200.00-Pck., HTW-25.00-Nos,
Temporary Toilet-19.00-Nos, Bleaching Powder-1242.00-Kg, Tarpaulin-2000.00-
Pcs, Candle-2000.00-Pcs",,,,,,,
,Sivasagar,,,,,,,,,,,,
,District,Number,Revenue,Road Name,,Department,Village,Location,,Longitude,Latitude,Remarks,
,,,Circle,,,,,,,,,,
,Dhemaji,1,"(Sissiborgaon
| 1)","L080-Kadamtoala to
No 2 Karengbalipur. (
PMGSY Package No
As 04-255)",,"PWD
(Roads)","½
Kadamtala",At 2nd and 3rd KM,,94.81,27.58,"Side berms
damages,
Extends of
damage is
(Length)
500.00.
Dated on
29/07/2024.
Effected
population
is 500.",
,,,(Jonai | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Golaghat,0,"(Khumtai |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Golaghat |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Bokakhat |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Dergaon |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Jorhat,1,(Titabor | 1),"Samoguri to Gar ali
road",,"PWD
(Roads)","Karsoli
Gaon","Karsoli Singorijan
Gaon",,94.24,26.59,"Dated-
29/07/2024
Source of
Information-
PWD Roads
Type of
Damage-
Road
inundation
at 2nd KM
of Samoguri
to Gar ali
road via
Singorijan TE
resulting
washout of
pavment
and
damaged of
hume pipe
culvert by",
,,,,,,,,,,"scouring of
bed due to
high
discharge of
flash flood.",,,
,Nagaon,0,(Kaliabor | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Samaguri |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Sivasagar,0,(Sivsagar | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Demow | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Nazira | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Total,2,,,,,,,,,,,
"Infrastructure
Damaged -
Bridge",District,Number,Revenue,Bridge Name,Department,Village,Location,Longitude,Latitude,Remarks,,,
,,,Circle,,,,,,,,,,
,Dhemaji,0,"(Sissiborgaon
| 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Jonai | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Golaghat,0,"(Khumtai |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Golaghat |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Bokakhat |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Dergaon |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Jorhat,0,(Titabor | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Nagaon,0,(Kaliabor | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Samaguri |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Sivasagar,0,(Sivsagar | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Demow | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Nazira | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Total,0,,,,,,,,,,,
"Infrastructure
Damaged -
Embankment
Breached",District,Number,Revenue,Embankment,Department,Village,Location,Longitude,Latitude,Remarks,,,
,,,Circle,Breached Name,,,,,,,,,
,Dhemaji,0,"(Sissiborgaon
| 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Jonai | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Golaghat,0,"(Khumtai |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Golaghat |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Bokakhat |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Dergaon |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Jorhat,0,(Titabor | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Nagaon,0,(Kaliabor | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Samaguri |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Sivasagar,0,(Sivsagar | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Demow | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Nazira | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Total,0,,,,,,,,,,,
,District,Number,Revenue,Embankment,Department,Village,Location,Longitude,Latitude,Remarks,,,
,,,Circle,Affected Name,,,,,,,,,
,Dhemaji,0,"(Sissiborgaon
| 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Jonai | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,0,"(Khumtai |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Golaghat |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Bokakhat |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Dergaon |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,Jorhat,0,(Titabor | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,Nagaon,0,(Kaliabor | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,"(Samaguri |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,Sivasagar,0,(Sivsagar | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,(Demow | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,(Nazira | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,Total,0,,,,,,,,,,,
"Infrastructure
Damaged -
Others",District,Revenue Circle,Damages,Number,Name,Department,Village,Location,Longitude,Latitude,Remarks,,
,,,,,,,,,,,,,
,Dhemaji,Sissiborgaon,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,Jonai,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,Golaghat,Khumtai,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,Golaghat,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,Bokakhat,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,Dergaon,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,Jorhat,Titabor,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,Nagaon,Kaliabor,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,Samaguri,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,Sivasagar,Sivsagar,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,Demow,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,Nazira,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,,,,,,,,,,,
"Wildlife affected
under protected
areas
description",District,Details,,,,,,,,,,,
,Dhemaji,,,,,,,,,,,,
,Golaghat,,,,,,,,,,,,
,Jorhat,,,,,,,,,,,,
,Nagaon,,,,,,,,,,,,
,Sivasagar,,,,,,,,,,,,
Remarks,District,Details,,,,,,,,,,,
,Dhemaji,,,,,,,,,,,,
,Golaghat,(Bokakhat - As per ongoing house damage assessment conducted since 08/07/2024.),,,,,,,,,,,
,Jorhat,,,,,,,,,,,,
,Nagaon,,,,,,,,,,,,
,Sivasagar,,,,,,,,,,,,
,Report Generated On: 29-07-2024 05:18 PM,,,,,,,,,,,,
Assam Urban Flood Report as on 29-07-2024,,,,,,,,,,,,,
,,,,,,,,,,,,,
Particulars,Assam Urban Flood Report as on 29-07-2024,,,,,,,,,,,,
,,,,,,,,,,,,,
District Affected,No. of Districts,Name of Affected Districts,,,,,,,,,,,
,Affected,,,,,,,,,,,,
,,,,,,,,,,,,,
,0,,,,,,,,,,,,
"No. Of Revenue
Circles Affected",0,,,,,,,,,,,,
"Name Of
Revenue Circle
Affected",District,Total,Revenue Circle,,,,,,,,,,
,,,,,,,,,,,,,
,Nil,Nil,Nil,,,,,,,,,,
,Total,Nil,,,,,,,,,,,
Villages Affected,District,Total,Revenue Circle,,,,,,,,,,
,,,,,,,,,,,,,
,Nil,Nil,Nil,,,,,,,,,,
,Total,Nil,,,,,,,,,,,
"Population
Affected",District,Male,Female,Children,Total,Population Details,,,Ward,,Total Ward,Locality,
,,,,,Population,,,,,,,,
,Nil,Nil,Nil,Nil,Nil,Nil,,,Nil,,Nil,Nil,
,Total,Nil,Nil,Nil,Nil,,,,,,Nil,,
"Relief Camps /
Centres Opened",District,Total,Relief Camp,,,,Relief Distribution Centres,,,,,,
,,,,,,,,,,,,,
,Nil,Nil,Nil,,,,Nil,,,,,,
,Total,Nil,Nil,,,,Nil,,,,,,
"Inmates In Relief
Camps",District,Total,Revenue Circlewise,,,Male,Female,Children,Pregnant /,Person with Disability,,,
,,,,,,,,,Lactating,,,,
,,,,,,,,,Mother,,,,
,Nil,Nil,Nil,,,Nil,Nil,Nil,Nil,Nil,,,
,Total,Nil,,,,Nil,Nil,Nil,Nil,Nil,,,
"Human Lives
Lost - Confirmed",District,Total,Male,Female,Children,,Others,Revenue Circlewise,,,,,
,,,,,,,,,,,,,
,,,,,Male,Female,,,,,,,
,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,,,
,Total,Nil,Nil,Nil,Nil,Nil,Nil,,,,,,
"Human Lives
Lost - Missing",District,Total,Male,Female,Children,,Others,Revenue Circlewise,,,,,
,,,,,,,,,,,,,
,,,,,Male,Female,,,,,,,
,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,,,
,Total,Nil,Nil,Nil,Nil,Nil,Nil,,,,,,
,,,,,,,,,,,,,
"Livestocks
Affected",District,Total,Big,Small,Poultry,,,,,,,,
,Nil,Nil,Nil,Nil,Nil,,,,,,,,
,Total,Nil,Nil,Nil,Nil,,,,,,,,
"Livestocks
Washed Away",District,Total,Big,Small,Poultry,,,,,,,,
,,,,,,,,,,,,,
,Nil,Nil,Nil,Nil,Nil,,,,,,,,
,Total,Nil,Nil,Nil,Nil,,,,,,,,
"Houses
Damaged",District,Fully,Fully,Fully Total,,Partially,Partially,Partially Total,,Severely,Severely,Severely Total,
,,Kuccha,Pukka,,,Kuccha,Pukka,,,Kuccha,Pukka,,
,,,,,,,,,,,,,
,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Total,Nil,Nil,Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
"Rescue
Operation",District,Agency,,,Other Agencies Involved,,Number,Person,Animal,Number of,Person,Medical Team,
,,,,,,,of Boat,Evacuated,Evacuated,Helicopter,Evacuated,Deployed,
,,,,,,,Deployed,by Boat,by Boat,Deployed,by,,
,,,,,,,,,,,Helicopter,,
,,,,,,,,,,,,,
,Nil,Nil,,,Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Total,,,,,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,,,,,,,,,,,
"Relief
Distributed",District,Rice (in,Dal (in Q),Salt (in,M. Oil (in L),Cattle Feed -,Cattle,Cattle Feed - Rice Bran (in Q),,,,,
,,Q),,Q),,Green,Feed -,,,,,,
,,,,,,Fooder (in Q),Wheat,,,,,,
,,,,,,,Bran (in,,,,,,
,,,,,,,Q),,,,,,
,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,,,
,Total,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,,,
"Relief
Distributed -
Others",District,Baby Food Liquid,,Baby Food Solid,,Others,,,,,,,
,,,,,,,,,,,,,
,Nil,Nil,,Nil,,Nil,,,,,,,
"Infrastructure
Damaged - Road",District,Number,Revenue,Road Name,,Department,Village,Location,Longitude,Latitude,Remarks,,
,,,Circle,,,,,,,,,,
,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,Total,Nil,,,,,,,,,,,
"Infrastructure
Damaged -
Bridge",District,Number,Revenue,Bridge Name,,Department,Village,Location,Longitude,Latitude,Remarks,,
,,,Circle,,,,,,,,,,
,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,Total,Nil,,,,,,,,,,,
,,,,,,,,,,,,,
"Infrastructure
Damaged -
Others",District,Revenue,Damages,Number,Name,Department,Village,Location,Longitude,Latitude,Remarks,,
,,Circle,,,,,,,,,,,
,,,,,,,,,,,,,
,,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Remarks,District,Details,,,,,,,,,,,
,,,,,,,,,,,,,
,Nil,Nil,,,,,,,,,,,
,Report Generated On: 29-07-2024 05:20 PM,,,,,,,,,,,,
,,,,,,,,,,,,,
