0,1,2,3,4,5,6,7,8,9,10,11,12,13
,Goalpara,0,0,0,0,0,0,0 (Balijana | 0),,,,,
,Golaghat,0,0,0,0,0,0,"0 (Golaghat | 0), (Khumtai | 0), (Bokakhat | 0), (Sarupathar
| 0), (Morongi | 0)",,,,,
,Sivasagar,0,0,0,0,0,0,"0 (Nazira | 0), (Sivsagar | 0), (Demow | 0)",,,,,
,Dhemaji,0,0,0,0,0,0,0 (Jonai | 0),,,,,
,Total,0,0,0,0,0,0,,,,,,
"Animals
Affected",District,Total,Big,Small,Poultry,,,,,,,,
,Dhemaji,0,0,0,0,,,,,,,,
,Goalpara,0,0,0,0,,,,,,,,
,Golaghat,318,95,223,0,,,,,,,,
,Sivasagar,488,245,187,56,,,,,,,,
,Total,806,340,410,56,,,,,,,,
"Animals
Washed Away",District,Total,Big,Small,Poultry,,,,,,,,
,Dhemaji,0,0,0,0,,,,,,,,
,Goalpara,0,0,0,0,,,,,,,,
,Golaghat,0,0,0,0,,,,,,,,
,Sivasagar,0,0,0,0,,,,,,,,
,Total,0,0,0,0,,,,,,,,
"Houses
Damaged",District,Fully,Fully Pukka,Fully Total,,Partially,Partially,Partially Total,,,,,
,,Kuccha,,,,Kuccha,Pukka,,,,,,
,Goalpara,0,0,0,,0,0,0,,,,,
,Golaghat,0,0,0,,0,0,0,,,,,
,Sivasagar,3,0,3,,67,9,76,,,,,
,Dhemaji,0,0,0,,0,0,0,,,,,
,Total,3,0,3,,67,9,76,,,,,
"Houses
Damaged
Others",District,Others Huts,,,Others Cattle Shed,,,Others Total,,,,,
,Goalpara,0,,,0,,,0,,,,,
,Golaghat,0,,,0,,,0,,,,,
,Sivasagar,0,,,81,,,81,,,,,
,Dhemaji,0,,,0,,,0,,,,,
,Total,0,,,81,,,81,,,,,
"Rescue
Operation",District,Agency,,,Other Agencies Involved,,Medical,Boats,Person,Animal,Helicopters,Person,
,,,,,,,Team,Deployed,Evacuated,Evacuated,Deployed,Evacuated By,
,,,,,,,Deployed,,By Boats,By Boats,,Helicopters,
,Dhemaji,,,,,,0,0,0,0,0,0,
,Goalpara,,,,,,0,0,0,0,0,0,
,Golaghat,,,,,,1,0,0,0,0,0,
,Sivasagar,,,,,,0,0,0,0,0,0,
,Total,,,,,,1,0,0,0,0,0,
,District,Rice (in Q),Dal (in Q),Salt (in Q),M. Oil (in L),Cattle Feed -,Cattle,Cattle Feed - Rice Bran (in Q),,,,,
,,,,,,Green,Feed -,,,,,,
,,,,,,Fooder (in,Wheat,,,,,,
,,,,,,Q),Bran (in Q),,,,,,
,Dhemaji,2.05,0.39,0.12,11.61,0.00,0.00,0.00,,,,,
,Goalpara,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
,Golaghat,6.32,1.12,0.33,33.64,0.00,5.15,0.00,,,,,
,Sivasagar,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
,Total,8.37,1.51,0.45,45.25,0,5.15,0,,,,,
"Relief
Distributed -
Others",District,Baby Food Liquid,,Baby Food Solid,,Others,,,,,,,
,Dhemaji,0.00-L,,0.00-Kg,,"Biscuits-49.00-Pck., Soap-98.00-Pck., Match Box-5.00-Pcs, Mosquito Coil-49.00-Pck.",,,,,,,
,Goalpara,,,,,,,,,,,,
,Golaghat,"0.00-Pkt, 0.00-L",,"0.00-Pkt, 20.00-Kg",,"Candle-136.00-Pcs, Mosquito Coil-41.00-Pck., Match Box-5.00-Pcs, Soap-10.00-Pck.,
Disposable plate/glass-200.00-Pcs, Mineral Water-85.00-Ltr., Bleaching Powder-
5.00-Kg, Phenyl-41.00-Ltr., Tarpaulin-2.00-Pcs, Mosquito Net-5.00-Pcs",,,,,,,
,Sivasagar,,,,,,,,,,,,
"Infrastructure
Damaged -
Road",District,Number,Revenue,Road Name,,Department,Village,Location,,Longitude,Latitude,Remarks,
,,,Circle,,,,,,,,,,
,Dhemaji,0,(Jonai | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Goalpara,0,"(Balijana |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Golaghat,0,"(Golaghat |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Khumtai |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Bokakhat |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Sarupathar
| 0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Morongi |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Sivasagar,0,(Nazira | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Sivsagar |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Demow |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Total,0,,,,,,,,,,,
"Infrastructure
Damaged -
Bridge",District,Number,Revenue,Bridge Name,,Department,Village,Location,,Longitude,Latitude,Remarks,
,,,Circle,,,,,,,,,,
,Dhemaji,0,(Jonai | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Goalpara,0,"(Balijana |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Golaghat,0,"(Golaghat |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Khumtai |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Bokakhat |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Sarupathar
| 0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Morongi |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Sivasagar,0,(Nazira | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Sivsagar |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Demow |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Total,0,,,,,,,,,,,
,District,Number,Revenue,Embankment Breached,,Department,Village,Location,,Longitude,Latitude,Remarks,
,,,Circle,Name,,,,,,,,,
,Dhemaji,0,(Jonai | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Goalpara,0,"(Balijana |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Golaghat,0,"(Golaghat |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Khumtai |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Bokakhat |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Sarupathar
| 0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Morongi |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Sivasagar,0,(Nazira | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Sivsagar |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Demow |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Total,0,,,,,,,,,,,
"Infrastructure
Damaged -
Embankment
Affected",District,Number,Revenue,Embankment Affected,,Department,Village,Location,,Longitude,Latitude,Remarks,
,,,Circle,Name,,,,,,,,,
,Dhemaji,0,(Jonai | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Goalpara,0,"(Balijana |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Golaghat,0,"(Golaghat |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Khumtai |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Bokakhat |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Sarupathar
| 0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Morongi |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Sivasagar,0,(Nazira | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Sivsagar |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Demow |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Total,0,,,,,,,,,,,
,District,Revenue,Damages,Number,Name,Department,Village,Location,,Longitude,Latitude,Remarks,
,,Circle,,,,,,,,,,,
,,,,,,,,,,,,,
,Dhemaji,Jonai,Nil,Nil,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,
,Goalpara,Balijana,"Public
Health
Engineering
(PHE) (in
Nos)",15,"Tiaparachar
purbapara
pwss",PHE,Tiapara,Tiapara,,,,"63 mm Dia
HDPE Pipe 500
RM, 70 nos
damaged",
,,,,,"Gendaguri
pwss",PHE,"Hozuar
Char Part I",Hozuar char pt l,,,,"63 mm Dia
HDPE Pipe 500
RM, nil
damaged",
,,,,,"Kharmuza
charpara pwss",PHE,Kharmuja,Kharmuza,,,,"63 mm Dia
HDPE Pipe 300
RM, 30 nos
damaged",
,,,,,"Ramharir char
pt ll",PHE,"Ramharir
Char Part II",Ramharir char pt ll,,,,"63 mm Dia
HDPE Pipe 450
RM, 50 nos
damaged",
,,,,,"Ramharir char
pt
rowkhowapara
pwss",PHE,"Ramharir
Char Part
III",Ramharir char pt lll,,,,"63 mm Dia
HDPE Pipe 570
RM, 30 nos
damaged",
,,,,,"Ramharirchar
roshidpur pwss",PHE,"Ramharir
Char Part
III",Ramharir char pt lll,,,,"63 mm Dia
HDPE Pipe 500
RM, 60 nos
damaged",
,,,,,"TIAPARA
madhya pwss",PHE,Tiapara,Tiapara,,,,"63 mm Dia
HDPE Pipe 900
RM, 80 nos
damaged",
,,,,,"Birshing
halangachar pt
ll dakhinpara
pwss",PHE,"Birshing
Holonga
Char Part II","Birshingholonga char
pt ll",,,,"63 mm Dia
HDPE Pipe 550
RM, 50 nos
damaged",
,,,,,"Hojuachar pt ll
pwss",PHE,"Hozuar
Char Part II",Hozuar char PT-Il,,,,"63 mm Dia
HDPE Pipe 500",
,,,,,,,,,,,,"RM, 40 nos
damaged",
,,,,,"Kaldangachar
madhyapara
pwss",PHE,Kaldanga,Kaldanga,,,,"63 mm Dia
HDPE Pipe
1000 RM, 80
nos damaged",
,,,,,"Nunkhowapara
pt ll pwss",PHE,"Nunkhowa
Part II",Nunkhowa pt ll,,,,"63 mm Dia
HDPE Pipe
1000 RM, 90
nos damaged",
,,,,,Katlamari pwss,PHE,Katlamari,Katlamari,,,,"63 mm Dia
HDPE Pipe 200
RM, 20 nos
damaged",
,,,,,"Jamadapara
pwss",PHE,"Ramharir
Char Part I","Ramharir char
jamadarpara",,,,,
,,,,,"Ramharir char
sonerchala
pwss",PHE,"Ramharir
Char Part
III",Ramharir char pt lll,,,,"63 mm Dia
HDPE Pipe
1050 RM, 100
nos damaged",
,,,,,"Nakliapara
pwss",PHE,"Ramharir
Char Part II",Ramharir char pt ll,,,,"63 mm Dia
HDPE Pipe
1000 RM, 40
nos damaged",
,Golaghat,Golaghat,Nil,Nil,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,
,,Khumtai,Nil,Nil,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,
,,Bokakhat,Nil,Nil,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,
,,Sarupathar,Nil,Nil,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,
,,Morongi,Nil,Nil,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,
,Sivasagar,Nazira,Nil,Nil,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,
,,Sivsagar,Nil,Nil,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,
,,Demow,Nil,Nil,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,,,,,,,,,,,
"Wildlife
affected
under
protected
areas
description",District,Details,,,,,,,,,,,
,,,,,,,,,,,,,
,Dhemaji,,,,,,,,,,,,
,Goalpara,,,,,,,,,,,,
,Golaghat,,,,,,,,,,,,
,Sivasagar,,,,,,,,,,,,
Remarks,District,Details,,,,,,,,,,,
,,,,,,,,,,,,,
,Dhemaji,,,,,,,,,,,,
,Goalpara,,,,,,,,,,,,
,Golaghat,,,,,,,,,,,,
,Sivasagar,,,,,,,,,,,,
,Report Generated On: 09-08-2024 04:59 PM,,,,,,,,,,,,
Assam Urban Flood Report as on 09-08-2024,,,,,,,,,,,,,
,,,,,,,,,,,,,
Particulars,Assam Urban Flood Report as on 09-08-2024,,,,,,,,,,,,
,,,,,,,,,,,,,
District Affected,No. of Districts,Name of Affected Districts,,,,,,,,,,,
,Affected,,,,,,,,,,,,
,,,,,,,,,,,,,
,0,,,,,,,,,,,,
"No. Of Revenue
Circles Affected",0,,,,,,,,,,,,
"Name Of
Revenue Circle
Affected",District,Total,Revenue Circle,,,,,,,,,,
,,,,,,,,,,,,,
,Nil,Nil,Nil,,,,,,,,,,
,Total,Nil,,,,,,,,,,,
Villages Affected,District,Total,Revenue Circle,,,,,,,,,,
,,,,,,,,,,,,,
,Nil,Nil,Nil,,,,,,,,,,
,Total,Nil,,,,,,,,,,,
"Population
Affected",District,Male,Female,Children,Total,Population Details,,,Ward,,Total Ward,Locality,
,,,,,Population,,,,,,,,
,Nil,Nil,Nil,Nil,Nil,Nil,,,Nil,,Nil,Nil,
,Total,Nil,Nil,Nil,Nil,,,,,,Nil,,
"Relief Camps /
Centres Opened",District,Total,Relief Camp,,,,Relief Distribution Centres,,,,,,
,,,,,,,,,,,,,
,Nil,Nil,Nil,,,,Nil,,,,,,
,Total,Nil,Nil,,,,Nil,,,,,,
"Inmates In Relief
Camps",District,Total,Revenue Circlewise,,,Male,Female,Children,Pregnant /,Person with Disability,,,
,,,,,,,,,Lactating,,,,
,,,,,,,,,Mother,,,,
,Nil,Nil,Nil,,,Nil,Nil,Nil,Nil,Nil,,,
,Total,Nil,,,,Nil,Nil,Nil,Nil,Nil,,,
"Human Lives
Lost - Confirmed",District,Total,Male,Female,Children,,Others,Revenue Circlewise,,,,,
,,,,,,,,,,,,,
,,,,,Male,Female,,,,,,,
,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,,,
,Total,Nil,Nil,Nil,Nil,Nil,Nil,,,,,,
"Human Lives
Lost - Missing",District,Total,Male,Female,Children,,Others,Revenue Circlewise,,,,,
,,,,,,,,,,,,,
,,,,,Male,Female,,,,,,,
,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,,,
,Total,Nil,Nil,Nil,Nil,Nil,Nil,,,,,,
,,,,,,,,,,,,,
"Livestocks
Affected",District,Total,Big,Small,Poultry,,,,,,,,
,Nil,Nil,Nil,Nil,Nil,,,,,,,,
,Total,Nil,Nil,Nil,Nil,,,,,,,,
"Livestocks
Washed Away",District,Total,Big,Small,Poultry,,,,,,,,
,,,,,,,,,,,,,
,Nil,Nil,Nil,Nil,Nil,,,,,,,,
,Total,Nil,Nil,Nil,Nil,,,,,,,,
"Houses
Damaged",District,Fully,Fully,Fully Total,,Partially,Partially,Partially Total,,Severely,Severely,Severely Total,
,,Kuccha,Pukka,,,Kuccha,Pukka,,,Kuccha,Pukka,,
,,,,,,,,,,,,,
,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Total,Nil,Nil,Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
"Rescue
Operation",District,Agency,,,Other Agencies Involved,,Number,Person,Animal,Number of,Person,Medical Team,
,,,,,,,of Boat,Evacuated,Evacuated,Helicopter,Evacuated,Deployed,
,,,,,,,Deployed,by Boat,by Boat,Deployed,by,,
,,,,,,,,,,,Helicopter,,
,,,,,,,,,,,,,
,Nil,Nil,,,Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Total,,,,,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,,,,,,,,,,,
"Relief
Distributed",District,Rice (in,Dal (in Q),Salt (in,M. Oil (in L),Cattle Feed -,Cattle,Cattle Feed - Rice Bran (in Q),,,,,
,,Q),,Q),,Green,Feed -,,,,,,
,,,,,,Fooder (in Q),Wheat,,,,,,
,,,,,,,Bran (in,,,,,,
,,,,,,,Q),,,,,,
,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,,,
,Total,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,,,
"Relief
Distributed -
Others",District,Baby Food Liquid,,Baby Food Solid,,Others,,,,,,,
,,,,,,,,,,,,,
,Nil,Nil,,Nil,,Nil,,,,,,,
"Infrastructure
Damaged - Road",District,Number,Revenue,Road Name,,Department,Village,Location,Longitude,Latitude,Remarks,,
,,,Circle,,,,,,,,,,
,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,Total,Nil,,,,,,,,,,,
"Infrastructure
Damaged -
Bridge",District,Number,Revenue,Bridge Name,,Department,Village,Location,Longitude,Latitude,Remarks,,
,,,Circle,,,,,,,,,,
,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,Total,Nil,,,,,,,,,,,
,,,,,,,,,,,,,
"Infrastructure
Damaged -
Others",District,Revenue,Damages,Number,Name,Department,Village,Location,Longitude,Latitude,Remarks,,
,,Circle,,,,,,,,,,,
,,,,,,,,,,,,,
,,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Remarks,District,Details,,,,,,,,,,,
,,,,,,,,,,,,,
,Nil,Nil,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
