0,1,2,3,4,5,6,7,8,9,10,11,12,13
,Bajali,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
,Charaideo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
,Dhemaji,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
,Golaghat,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
,"Karbi
Anglong",0.01,0.00,0.01,0.06,0.00,0.00,0.00,,,,,
,Sivasagar,71.74,12.58,3.77,377.37,130.00,0.00,0.00,,,,,
,Total,71.75,12.58,3.78,377.43,130,0,0,,,,,
"Relief
Distributed -
Others",District,Baby Food Liquid,,Baby Food Solid,,Others,,,,,,,
,Bajali,,,,,,,,,,,,
,Charaideo,,,,,,,,,,,,
,Dhemaji,,,,,,,,,,,,
,Golaghat,,,,,,,,,,,,
,"Karbi
Anglong",0.00-L,,0.00-Kg,,,,,,,,,
,Sivasagar,"0.00-Kg, 0.00-L",,0.00-Kg,,,,,,,,,
,District,Number,Revenue,Road Name,,Department,Village,Location,,Longitude,Latitude,Remarks,
,,,Circle,,,,,,,,,,
,Bajali,0,"(Sarupeta |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Charaideo,0,"(Mahmora
| 0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Dhemaji,1,(Jonai | 1),"PWRD, territorial road
embankment NH52 to Janji
under PMGSY Package No.
AS-09-168 at Ch. 1600.00
M to Ch. 2050.00M, 50
meter of road damaged",,"PWD
(Roads)",No. 1 Janji,"Ch.1600.00m-
Ch.2050.00m",,94.98,27.74,,
,,,,"and breach by Pote River
on 11/08/2024",,,,,,,,,
,Golaghat,0,"(Bokakhat |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,"Karbi
Anglong",0,"(Phuloni |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Sivasagar,0,"(Demow |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Sivsagar |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Nazira | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Total,1,,,,,,,,,,,
"Infrastructure
Damaged -
Bridge",District,Number,Revenue,Bridge Name,,Department,Village,Location,,Longitude,Latitude,Remarks,
,,,Circle,,,,,,,,,,
,Bajali,0,"(Sarupeta |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Charaideo,0,"(Mahmora
| 0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Dhemaji,0,(Jonai | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Golaghat,0,"(Bokakhat |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,"Karbi
Anglong",0,"(Phuloni |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Sivasagar,0,"(Demow |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Sivsagar |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Nazira | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Total,0,,,,,,,,,,,
"Infrastructure
Damaged -
Embankment
Breached",District,Number,Revenue,Embankment Breached,,Department,Village,Location,,Longitude,Latitude,Remarks,
,,,Circle,Name,,,,,,,,,
,Bajali,0,"(Sarupeta |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Charaideo,0,"(Mahmora
| 0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Dhemaji,0,(Jonai | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Golaghat,0,"(Bokakhat |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,"Karbi
Anglong",0,"(Phuloni |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Sivasagar,0,"(Demow |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Sivsagar |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Nazira | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Total,0,,,,,,,,,,,
"Infrastructure
Damaged -
Embankment
Affected",District,Number,Revenue,Embankment Affected,,Department,Village,Location,,Longitude,Latitude,Remarks,
,,,Circle,Name,,,,,,,,,
,Bajali,0,"(Sarupeta |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Charaideo,0,"(Mahmora
| 0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Dhemaji,0,(Jonai | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Golaghat,0,"(Bokakhat |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,"Karbi
Anglong",0,"(Phuloni |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Sivasagar,0,"(Demow |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Sivsagar |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Nazira | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Total,0,,,,,,,,,,,
,District,Revenue,Damages,Number,Name,Department,Village,Location,,Longitude,Latitude,Remarks,
,,Circle,,,,,,,,,,,
,,,,,,,,,,,,,
,Bajali,Sarupeta,"Public
Health
Engineering
(PHE) (in
Nos)",3,"Restoration of
distribution pipe
line including
supplying,
laying,fitting,and
fixing of GI pipes
etc",PHE,Hathinapur,Hathinapur,,91.13,26.53,"As per report
received
from
Executive
Engineer,
Bajali PHE
Division
200m of
80mm dia GI
pipe
damaged.
This report is
received on
19-08-2024.",
,,,,,"Restoration of
distribution
pipeline
including
supplying,
laying, fitting,
and fixing of
HDPE pipes etc.
including
providing FHTC.",PHE,Galia,Galia,,91.05,26.45,"As per report
received
from
Executive
engineer,
Bajali PHE
division, 60m
of 63mm dia,
150m of
75mm dia
and 260m of
90mm HDPE
pipe
damaged, 5
Nos. of FHTC
damaged.
This report is
received on
19-08-2024.",
,,,,,"Restoration of
distribution
pipeline
including
supplying,
laying, fitting,
and fixing of
HDPE pipes etc.
including
providing FHTC.",PHE,"Na-Kuchi
Gaon",Nakuchi Gaon.,,91.09,26.45,"As per report
received
from
Executive
engineer,
Bajali PHE
division, 30m
of 110mm dia
HDPE pipe
damaged, 5
nos. of FHTC
damaged.
This report is
received on
19-08-2024.",
,Charaideo,"Mahmor
a",Nil,Nil,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,
,Dhemaji,Jonai,Nil,Nil,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,
,Golaghat,"Bokakha
t",Nil,Nil,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,
,"Karbi
Anglong",Phuloni,Nil,Nil,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,
,Sivasagar,Demow,Nil,Nil,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,
,,Sivsagar,Nil,Nil,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,
,,Nazira,Nil,Nil,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,,,,,,,,,,,
"Wildlife
affected under
protected areas
description",District,Details,,,,,,,,,,,
,Bajali,,,,,,,,,,,,
,Charaideo,,,,,,,,,,,,
,Dhemaji,,,,,,,,,,,,
,Golaghat,,,,,,,,,,,,
,"Karbi
Anglong",,,,,,,,,,,,
,Sivasagar,,,,,,,,,,,,
Remarks,District,Details,,,,,,,,,,,
,Bajali,,,,,,,,,,,,
,Charaideo,,,,,,,,,,,,
,Dhemaji,,,,,,,,,,,,
,Golaghat,,,,,,,,,,,,
,"Karbi
Anglong","(Phuloni - Due to heavy rain one house was inudaged and hut was damaged. GR given to one person who resides in the house.
GR distributed For 2 days,Rice -0.012 qtl. ,Dal-0.002 qtl. ,Salt -0.0006 qtl. and M.oil-0.06litre.
)",,,,,,,,,,,
,Sivasagar,,,,,,,,,,,,
,Report Generated On: 19-08-2024 05:39 PM,,,,,,,,,,,,
Assam Urban Flood Report as on 19-08-2024,,,,,,,,,,,,,
,,,,,,,,,,,,,
Particulars,Assam Urban Flood Report as on 19-08-2024,,,,,,,,,,,,
,,,,,,,,,,,,,
District Affected,No. of Districts,Name of Affected Districts,,,,,,,,,,,
,Affected,,,,,,,,,,,,
,,,,,,,,,,,,,
,0,,,,,,,,,,,,
"No. Of Revenue
Circles Affected",0,,,,,,,,,,,,
"Name Of
Revenue Circle
Affected",District,Total,Revenue Circle,,,,,,,,,,
,,,,,,,,,,,,,
,Nil,Nil,Nil,,,,,,,,,,
,Total,Nil,,,,,,,,,,,
Villages Affected,District,Total,Revenue Circle,,,,,,,,,,
,,,,,,,,,,,,,
,Nil,Nil,Nil,,,,,,,,,,
,Total,Nil,,,,,,,,,,,
"Population
Affected",District,Male,Female,Children,Total,Population Details,,,Ward,,Total Ward,Locality,
,,,,,Population,,,,,,,,
,Nil,Nil,Nil,Nil,Nil,Nil,,,Nil,,Nil,Nil,
,Total,Nil,Nil,Nil,Nil,,,,,,Nil,,
"Relief Camps /
Centres Opened",District,Total,Relief Camp,,,,Relief Distribution Centres,,,,,,
,,,,,,,,,,,,,
,Nil,Nil,Nil,,,,Nil,,,,,,
,Total,Nil,Nil,,,,Nil,,,,,,
"Inmates In Relief
Camps",District,Total,Revenue Circle wise,,,Male,Female,Children,Pregnant /,Person with Disability,,,
,,,,,,,,,Lactating,,,,
,,,,,,,,,Mother,,,,
,Nil,Nil,Nil,,,Nil,Nil,Nil,Nil,Nil,,,
,Total,Nil,,,,Nil,Nil,Nil,Nil,Nil,,,
"Human Lives
Lost - Confirmed",District,Total,Male,Female,Children,,Others,Revenue Circle wise,,,,,
,,,,,,,,,,,,,
,,,,,Male,Female,,,,,,,
,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,,,
,Total,Nil,Nil,Nil,Nil,Nil,Nil,,,,,,
"Human Lives
Lost - Missing",District,Total,Male,Female,Children,,Others,Revenue Circle wise,,,,,
,,,,,,,,,,,,,
,,,,,Male,Female,,,,,,,
,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,,,
,Total,Nil,Nil,Nil,Nil,Nil,Nil,,,,,,
,,,,,,,,,,,,,
"Livestocks
Affected",District,Total,Big,Small,Poultry,,,,,,,,
,Nil,Nil,Nil,Nil,Nil,,,,,,,,
,Total,Nil,Nil,Nil,Nil,,,,,,,,
"Livestocks
Washed Away",District,Total,Big,Small,Poultry,,,,,,,,
,,,,,,,,,,,,,
,Nil,Nil,Nil,Nil,Nil,,,,,,,,
,Total,Nil,Nil,Nil,Nil,,,,,,,,
"Houses
Damaged",District,Fully,Fully,Fully Total,,Partially,Partially,Partially Total,,Severely,Severely,Severely Total,
,,Kuccha,Pukka,,,Kuccha,Pukka,,,Kuccha,Pukka,,
,,,,,,,,,,,,,
,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Total,Nil,Nil,Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
"Rescue
Operation",District,Agency,,,Other Agencies Involved,,Number,Person,Animal,Number of,Person,Medical Team,
,,,,,,,of Boat,Evacuated,Evacuated,Helicopter,Evacuated,Deployed,
,,,,,,,Deployed,by Boat,by Boat,Deployed,by,,
,,,,,,,,,,,Helicopter,,
,,,,,,,,,,,,,
,Nil,Nil,,,Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Total,,,,,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,,,,,,,,,,,
"Relief
Distributed",District,Rice (in,Dal (in Q),Salt (in,M. Oil (in L),Cattle Feed -,Cattle,Cattle Feed - Rice Bran (in Q),,,,,
,,Q),,Q),,Green,Feed -,,,,,,
,,,,,,Fooder (in Q),Wheat,,,,,,
,,,,,,,Bran (in,,,,,,
,,,,,,,Q),,,,,,
,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,,,
,Total,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,,,
"Relief
Distributed -
Others",District,Baby Food Liquid,,Baby Food Solid,,Others,,,,,,,
,,,,,,,,,,,,,
,Nil,Nil,,Nil,,Nil,,,,,,,
"Infrastructure
Damaged - Road",District,Number,Revenue,Road Name,,Department,Village,Location,Longitude,Latitude,Remarks,,
,,,Circle,,,,,,,,,,
,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,Total,Nil,,,,,,,,,,,
"Infrastructure
Damaged -
Bridge",District,Number,Revenue,Bridge Name,,Department,Village,Location,Longitude,Latitude,Remarks,,
,,,Circle,,,,,,,,,,
,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,Total,Nil,,,,,,,,,,,
,,,,,,,,,,,,,
"Infrastructure
Damaged -
Others",District,Revenue,Damages,Number,Name,Department,Village,Location,Longitude,Latitude,Remarks,,
,,Circle,,,,,,,,,,,
,,,,,,,,,,,,,
,,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Remarks,District,Details,,,,,,,,,,,
,,,,,,,,,,,,,
,Nil,Nil,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
