0,1,2,3,4,5,6,7,8,9,10,11,12
,Karimganj,108628,86726,59268,254622,1221.5,"(Patherkandi | Population Affected: 14743 | Crop Area: 862.5),
(Nilambazar | Population Affected: 58433 | Crop Area: 359), (Badarpur
| Population Affected: 39502 | Crop Area: 0), (RK Nagar | Population
Affected: 52561 | Crop Area: 0), (Karimganj | Population Affected:
89383 | Crop Area: 0)",,,,,
,Kokrajhar,504,500,0,1004,146.57,"(Bhawraguri | Population Affected: 0 | Crop Area: 18.24), (Kokrajhar |
Population Affected: 0 | Crop Area: 7), (Gossaigaon | Population
Affected: 0 | Crop Area: 11.03), (Bagribari | Population Affected: 1004
| Crop Area: 110.3)",,,,,
,Lakhimpur,700,330,39,1069,131,"(North Lakhimpur | Population Affected: 1069 | Crop Area: 18),
(Kadam | Population Affected: 0 | Crop Area: 44), (Narayanpur |
Population Affected: 0 | Crop Area: 69)",,,,,
,Nagaon,3994,3736,4017,11747,1298,"(Kampur | Population Affected: 11747 | Crop Area: 553), (Raha |
Population Affected: 0 | Crop Area: 745)",,,,,
,Nalbari,3128,2478,1236,6842,151.9,"(Ghograpar | Population Affected: 0 | Crop Area: 17.1), (Banekuchi |
Population Affected: 766 | Crop Area: 0), (Nalbari | Population
Affected: 0 | Crop Area: 97), (Barbhag | Population Affected: 0 | Crop
Area: 37.8), (Tihu | Population Affected: 2964 | Crop Area: 0),
(Paschim Nalbari | Population Affected: 3112 | Crop Area: 0)",,,,,
,Sonitpur,46,24,16,86,0,"(Thelamara | Population Affected: 0 | Crop Area: 0), (Dhekiajuli |
Population Affected: 86 | Crop Area: 0)",,,,,
,South Salmara,32,37,43,112,424,(Mankachar | Population Affected: 112 | Crop Area: 424),,,,,
,Tamulpur,8101,8012,7073,23186,509.91,"(Tamulpur | Population Affected: 4390 | Crop Area: 40.5), (Goreswar |
Population Affected: 18796 | Crop Area: 469.41)",,,,,
,Udalguri,910,937,216,2063,202,,"(Khairabari | Population Affected: 1964 | Crop Area: 62), (Harisinga |
Population Affected: 99 | Crop Area: 0), (Kalaigaon | Population
Affected: 0 | Crop Area: 140), (Mazbat | Population Affected: 0 | Crop
Area: 0), (Udalguri | Population Affected: 0 | Crop Area: 0)",,,,
,Total,174177,145879,89300,409356,6424.83,,,,,,
"Relief
Camps /
Centres
Opened",District,Total,Relief Camp,,,,Relief Distribution Centres,,,,,
,Bajali,2,"2 (Sarupeta | 1), (Bajali | 1)",,,,"0 (Sarupeta | 0), (Bajali | 0)",,,,,
,Baksa,1,"1 (Baska | 0), (Jalah | 1), (Barnagar RC part
| 0)",,,,"0 (Baska | 0), (Jalah | 0), (Barnagar RC part | 0)",,,,,
,Barpeta,10,"0 (Sarthebari | 0), (Barnagar | 0), (Barpeta
| 0)",,,,"10 (Sarthebari | 10), (Barnagar | 0), (Barpeta | 0)",,,,,
,Biswanath,1,"0 (Halem | 0), (Gohpur | 0)",,,,"1 (Halem | 1), (Gohpur | 0)",,,,,
,Bongaigaon,0,"0 (Srijangram | 0), (Boitamari | 0),
(Bongaigaon | 0), (Manikpur | 0)",,,,"0 (Srijangram | 0), (Boitamari | 0), (Bongaigaon | 0), (Manikpur | 0)",,,,,
,Cachar,0,0 (Katigorah | 0),,,,0 (Katigorah | 0),,,,,
,Darrang,6,"0 (Patharighat | 0), (Dalgaon | 0), (Sipajhar
| 0), (Pub-Mangaldai | 0), (Mangaldoi | 0)",,,,"6 (Patharighat | 3), (Dalgaon | 0), (Sipajhar | 0), (Pub-Mangaldai | 0), (Mangaldoi |
3)",,,,,
,Goalpara,2,"1 (Lakhipur | 1), (Matia | 0), (Dudhnoi | 0),
(Balijana | 0)",,,,"1 (Lakhipur | 0), (Matia | 0), (Dudhnoi | 1), (Balijana | 0)",,,,,
,Hailakandi,0,0 (Hailakandi | 0),,,,0 (Hailakandi | 0),,,,,
,Hojai,14,"11 (Doboka | 3), (Hojai | 8), (Lanka | 0)",,,,"3 (Doboka | 3), (Hojai | 0), (Lanka | 0)",,,,,
,Kamrup,2,"2 (Rangia | 2), (Chaygaon | 0), (North Ghy
| 0), (Boko | 0), (Kayan | 0), (Hajo | 0),
(Kamalpur | 0)",,,,"0 (Rangia | 0), (Chaygaon | 0), (North Ghy | 0), (Boko | 0), (Kayan | 0), (Hajo | 0),
(Kamalpur | 0)",,,,,
,Kamrup (M),0,0 (Azara | 0),,,,0 (Azara | 0),,,,,
,"Karbi Anglong
West",0,0 (Donkamokam | 0),,,,0 (Donkamokam | 0),,,,,
,Karimganj,124,"75 (Patherkandi | 1), (Nilambazar | 16),
(Badarpur | 13), (RK Nagar | 12),
(Karimganj | 33)",,,,"49 (Patherkandi | 17), (Nilambazar | 8), (Badarpur | 12), (RK Nagar | 7), (Karimganj |
5)",,,,,
,Kokrajhar,0,"0 (Bhawraguri | 0), (Kokrajhar | 0),
(Gossaigaon | 0), (Bagribari | 0)",,,,"0 (Bhawraguri | 0), (Kokrajhar | 0), (Gossaigaon | 0), (Bagribari | 0)",,,,,
,Lakhimpur,1,"0 (North Lakhimpur | 0), (Kadam | 0),
(Narayanpur | 0)",,,,"1 (North Lakhimpur | 1), (Kadam | 0), (Narayanpur | 0)",,,,,
,Nagaon,1,"0 (Kampur | 0), (Raha | 0)",,,,"1 (Kampur | 1), (Raha | 0)",,,,,
,Nalbari,13,"11 (Ghograpar | 0), (Banekuchi | 0),
(Nalbari | 0), (Barbhag | 0), (Tihu | 9),
(Paschim Nalbari | 2)",,,,"2 (Ghograpar | 0), (Banekuchi | 0), (Nalbari | 0), (Barbhag | 0), (Tihu | 1), (Paschim
Nalbari | 1)",,,,,
,Sonitpur,1,"0 (Thelamara | 0), (Dhekiajuli | 0)",,,,"1 (Thelamara | 0), (Dhekiajuli | 1)",,,,,
,South Salmara,1,1 (Mankachar | 1),,,,0 (Mankachar | 0),,,,,
,Tamulpur,3,"0 (Tamulpur | 0), (Goreswar | 0)",,,,"3 (Tamulpur | 0), (Goreswar | 3)",,,,,
,Udalguri,1,"1 (Khairabari | 0), (Harisinga | 1),
(Kalaigaon | 0), (Mazbat | 0), (Udalguri |
0)",,,,"0 (Khairabari | 0), (Harisinga | 0), (Kalaigaon | 0), (Mazbat | 0), (Udalguri | 0)",,,,,
,Total,183,105,,,,78,,,,,
"Inmates In
Relief
Camps",District,Total,Revenue Circlewise,,,Male,Female,Children,Pregnant /,Person with Disability,,
,,,,,,,,,Lactating,,,
,,,,,,,,,Mother,,,
,Bajali,188,"(Sarupeta | 152), (Bajali | 36)",,,55,90,39,3,1,,
,Baksa,117,"(Baska | 0), (Jalah | 117),
(Barnagar RC part | 0)",,,29,43,39,6,0,,
,Barpeta,0,"(Sarthebari | 0), (Barnagar | 0),
(Barpeta | 0)",,,0,0,0,0,0,,
,Biswanath,0,"(Halem | 0), (Gohpur | 0)",,,0,0,0,0,0,,
,Bongaigaon,0,"(Srijangram | 0), (Boitamari |
0), (Bongaigaon | 0),
(Manikpur | 0)",,,0,0,0,0,0,,
,Cachar,0,(Katigorah | 0),,,0,0,0,0,0,,
,Darrang,0,"(Patharighat | 0), (Dalgaon |
0), (Sipajhar | 0), (Pub-
Mangaldai | 0), (Mangaldoi |
0)",,,0,0,0,0,0,,
,Goalpara,176,"(Lakhipur | 176), (Matia | 0),
(Dudhnoi | 0), (Balijana | 0)",,,60,53,47,11,5,,
,Hailakandi,0,(Hailakandi | 0),,,0,0,0,0,0,,
,Hojai,1542,"(Doboka | 457), (Hojai | 1085),
(Lanka | 0)",761,480,298,3,0,,,,
,Kamrup,108,"(Rangia | 108), (Chaygaon | 0),
(North Ghy | 0), (Boko | 0),
(Kayan | 0), (Hajo | 0),
(Kamalpur | 0)",39,54,15,0,0,,,,
,Kamrup (M),0,(Azara | 0),0,0,0,0,0,,,,
,"Karbi Anglong
West",0,(Donkamokam | 0),0,0,0,0,0,,,,
,Karimganj,11318,"(Patherkandi | 13),
(Nilambazar | 588), (Badarpur
| 1205), (RK Nagar | 1417),
(Karimganj | 8095)",4490,3411,3397,18,2,,,,
,Kokrajhar,0,"(Bhawraguri | 0), (Kokrajhar |
0), (Gossaigaon | 0), (Bagribari
| 0)",0,0,0,0,0,,,,
,Lakhimpur,0,"(North Lakhimpur | 0), (Kadam
| 0), (Narayanpur | 0)",0,0,0,0,0,,,,
,Nagaon,0,"(Kampur | 0), (Raha | 0)",0,0,0,0,0,,,,
,Nalbari,555,"(Ghograpar | 0), (Banekuchi |
0), (Nalbari | 0), (Barbhag | 0),
(Tihu | 487), (Paschim Nalbari
| 68)",261,208,78,5,3,,,,
,Sonitpur,0,"(Thelamara | 0), (Dhekiajuli |
0)",0,0,0,0,0,,,,
,South Salmara,112,(Mankachar | 112),32,34,43,2,1,,,,
,Tamulpur,0,"(Tamulpur | 0), (Goreswar | 0)",0,0,0,0,0,,,,
,Udalguri,99,"(Khairabari | 0), (Harisinga |
99), (Kalaigaon | 0), (Mazbat |
0), (Udalguri | 0)",43,33,23,0,0,,,,
,Total,14215,,5770,4406,3979,48,12,,,,
"Non Camp
Inmates in
Relief
Distribution
Centers",District,Total,Revenue Circlewise,Male,Female,Children,Animals,,,,,
,,,,,,,Big,Small,Poultry,,,
,Bajali,0,"(Sarupeta | 0), (Bajali | 0)",0,0,0,0,0,0,,,
,Baksa,0,"(Baska | 0), (Jalah | 0),
(Barnagar RC part | 0)",0,0,0,0,0,0,,,
,Barpeta,10000,"(Sarthebari | 10000),
(Barnagar | 0), (Barpeta | 0)",3912,3588,2500,9525,9661,0,,,
,Biswanath,0,"(Halem | 0), (Gohpur | 0)",0,0,0,0,0,0,,,
,Bongaigaon,0,"(Srijangram | 0), (Boitamari |
0), (Bongaigaon | 0),
(Manikpur | 0)",0,0,0,0,0,0,,,
,Cachar,0,(Katigorah | 0),0,0,0,0,0,0,,,
,Darrang,738,"(Patharighat | 0), (Dalgaon |
0), (Sipajhar | 0), (Pub-
Mangaldai | 0), (Mangaldoi |
738)",370,230,138,310,310,1800,,,
,Goalpara,28,"(Lakhipur | 0), (Matia | 0),
(Dudhnoi | 28), (Balijana | 0)",9,11,8,0,0,0,,,
,Hailakandi,0,(Hailakandi | 0),0,0,0,0,0,0,,,
,Hojai,381,"(Doboka | 381), (Hojai | 0),
(Lanka | 0)",142,126,113,0,0,0,,,
,Kamrup,0,"(Rangia | 0), (Chaygaon | 0),
(North Ghy | 0), (Boko | 0),
(Kayan | 0), (Hajo | 0),
(Kamalpur | 0)",0,0,0,0,0,0,,,
,Kamrup (M),0,(Azara | 0),0,0,0,0,0,0,,,
,"Karbi Anglong
West",0,(Donkamokam | 0),0,0,0,0,0,0,,,
,Karimganj,89547,"(Patherkandi | 8727),
(Nilambazar | 22043),
(Badarpur | 12609), (RK Nagar
| 21793), (Karimganj | 24375)",33100,28805,27642,0,0,0,,,
,Kokrajhar,0,"(Bhawraguri | 0), (Kokrajhar |
0), (Gossaigaon | 0), (Bagribari
| 0)",0,0,0,0,0,0,,,
,Lakhimpur,1069,"(North Lakhimpur | 1069),
(Kadam | 0), (Narayanpur | 0)",,,700,330,39,0,0,0,
,Nagaon,6500,"(Kampur | 6500), (Raha | 0)",,,2090,1710,2700,0,0,0,
,Nalbari,0,"(Ghograpar | 0), (Banekuchi |
0), (Nalbari | 0), (Barbhag | 0),
(Tihu | 0), (Paschim Nalbari |
0)",,,0,0,0,0,0,0,
,Sonitpur,0,"(Thelamara | 0), (Dhekiajuli |
0)",,,0,0,0,0,0,0,
,South Salmara,0,(Mankachar | 0),,,0,0,0,0,0,0,
,Tamulpur,0,"(Tamulpur | 0), (Goreswar | 0)",,,0,0,0,757,777,0,
,Udalguri,0,"(Khairabari | 0), (Harisinga |
0), (Kalaigaon | 0), (Mazbat |
0), (Udalguri | 0)",,,0,0,0,0,0,0,
,Total,108263,,,,40323,34800,33140,10592,10748,1800,
"Human
Lives Lost -
Confirmed",District,Total,Male,Female,Children,,Others,Revenue Circlewise,,,,
,,,,,Male,Female,,,,,,
,Tamulpur,0,0,0,0,0,0,"0 (Tamulpur | 0), (Goreswar | 0)",,,,
,Barpeta,0,0,0,0,0,0,"0 (Sarthebari | 0), (Barnagar | 0), (Barpeta | 0)",,,,
,Karimganj,0,0,0,0,0,0,"0 (Patherkandi | 0), (Nilambazar | 0), (Badarpur | 0), (RK Nagar | 0),
(Karimganj | 0)",,,,
,Udalguri,1,0,1,0,0,0,"1 (Khairabari | 1), (Harisinga | 0), (Kalaigaon | 0), (Mazbat | 0),
(Udalguri | 0)",,,,
,Kamrup,0,0,0,0,0,0,"0 (Rangia | 0), (Chaygaon | 0), (North Ghy | 0), (Boko | 0), (Kayan | 0),
(Hajo | 0), (Kamalpur | 0)",,,,
,Lakhimpur,0,0,0,0,0,0,"0 (North Lakhimpur | 0), (Kadam | 0), (Narayanpur | 0)",,,,
,Kokrajhar,0,0,0,0,0,0,"0 (Bhawraguri | 0), (Kokrajhar | 0), (Gossaigaon | 0), (Bagribari | 0)",,,,
,Kamrup (M),0,0,0,0,0,0,0 (Azara | 0),,,,
,Hojai,0,0,0,0,0,0,"0 (Doboka | 0), (Hojai | 0), (Lanka | 0)",,,,
,South Salmara,0,0,0,0,0,0,0 (Mankachar | 0),,,,
,Cachar,0,0,0,0,0,0,0 (Katigorah | 0),,,,
,Nalbari,0,0,0,0,0,0,"0 (Ghograpar | 0), (Banekuchi | 0), (Nalbari | 0), (Barbhag | 0), (Tihu |
0), (Paschim Nalbari | 0)",,,,
,Darrang,0,0,0,0,0,0,"0 (Patharighat | 0), (Dalgaon | 0), (Sipajhar | 0), (Pub-Mangaldai | 0),
(Mangaldoi | 0)",,,,
,Goalpara,0,0,0,0,0,0,"0 (Lakhipur | 0), (Matia | 0), (Dudhnoi | 0), (Balijana | 0)",,,,
,Bongaigaon,0,0,0,0,0,0,"0 (Srijangram | 0), (Boitamari | 0), (Bongaigaon | 0), (Manikpur | 0)",,,,
,Baksa,0,0,0,0,0,0,"0 (Baska | 0), (Jalah | 0), (Barnagar RC part | 0)",,,,
,Nagaon,0,0,0,0,0,0,"0 (Kampur | 0), (Raha | 0)",,,,
,Sonitpur,0,0,0,0,0,0,"0 (Thelamara | 0), (Dhekiajuli | 0)",,,,
,Biswanath,0,0,0,0,0,0,"0 (Halem | 0), (Gohpur | 0)",,,,
,Hailakandi,0,0,0,0,0,0,0 (Hailakandi | 0),,,,
,Bajali,0,0,0,0,0,0,"0 (Sarupeta | 0), (Bajali | 0)",,,,
,"Karbi Anglong
West",0,0,0,0,0,0,0 (Donkamokam | 0),,,,
,Total,1,0,1,0,0,0,,,,,
"Human
Lives Lost -
Missing",District,Total,Male,Female,Children,,Others,Revenue Circlewise,,,,
,,,,,Male,Female,,,,,,
,Tamulpur,0,0,0,0,0,0,"0 (Tamulpur | 0), (Goreswar | 0)",,,,
,Barpeta,0,0,0,0,0,0,"0 (Sarthebari | 0), (Barnagar | 0), (Barpeta | 0)",,,,
,Karimganj,0,0,0,0,0,0,"0 (Patherkandi | 0), (Nilambazar | 0), (Badarpur | 0), (RK Nagar | 0),
(Karimganj | 0)",,,,
,Udalguri,1,1,0,0,0,0,"1 (Khairabari | 1), (Harisinga | 0), (Kalaigaon | 0), (Mazbat | 0),
(Udalguri | 0)",,,,
,Kamrup,0,0,0,0,0,0,"0 (Rangia | 0), (Chaygaon | 0), (North Ghy | 0), (Boko | 0), (Kayan | 0),
(Hajo | 0), (Kamalpur | 0)",,,,
,Lakhimpur,0,0,0,0,0,0,"0 (North Lakhimpur | 0), (Kadam | 0), (Narayanpur | 0)",,,,
,Kokrajhar,0,0,0,0,0,0,"0 (Bhawraguri | 0), (Kokrajhar | 0), (Gossaigaon | 0), (Bagribari | 0)",,,,
,Kamrup (M),0,0,0,0,0,0,0 (Azara | 0),,,,
,Hojai,0,0,0,0,0,0,"0 (Doboka | 0), (Hojai | 0), (Lanka | 0)",,,,
,South Salmara,0,0,0,0,0,0,0 (Mankachar | 0),,,,
,Cachar,0,0,0,0,0,0,0 (Katigorah | 0),,,,
,Nalbari,0,0,0,0,0,0,"0 (Ghograpar | 0), (Banekuchi | 0), (Nalbari | 0), (Barbhag | 0), (Tihu |
0), (Paschim Nalbari | 0)",,,,
,Darrang,0,0,0,0,0,0,"0 (Patharighat | 0), (Dalgaon | 0), (Sipajhar | 0), (Pub-Mangaldai | 0),
(Mangaldoi | 0)",,,,
,Goalpara,0,0,0,0,0,0,"0 (Lakhipur | 0), (Matia | 0), (Dudhnoi | 0), (Balijana | 0)",,,,
,Bongaigaon,0,0,0,0,0,0,"0 (Srijangram | 0), (Boitamari | 0), (Bongaigaon | 0), (Manikpur | 0)",,,,
,Baksa,0,0,0,0,0,0,"0 (Baska | 0), (Jalah | 0), (Barnagar RC part | 0)",,,,
,Nagaon,0,0,0,0,0,0,"0 (Kampur | 0), (Raha | 0)",,,,
,Sonitpur,0,0,0,0,0,0,"0 (Thelamara | 0), (Dhekiajuli | 0)",,,,
,Biswanath,0,0,0,0,0,0,"0 (Halem | 0), (Gohpur | 0)",,,,
,Hailakandi,0,0,0,0,0,0,0 (Hailakandi | 0),,,,
,Bajali,0,0,0,0,0,0,"0 (Sarupeta | 0), (Bajali | 0)",,,,
,"Karbi Anglong
West",0,0,0,0,0,0,0 (Donkamokam | 0),,,,
,Total,1,1,0,0,0,0,,,,,
"Animals
Affected",District,Total,Big,Small,Poultry,,,,,,,
,Bajali,33400,16861,12675,3864,,,,,,,
,Baksa,4045,1944,2011,90,,,,,,,
,Barpeta,27555,12257,10237,5061,,,,,,,
,Biswanath,440,325,115,0,,,,,,,
,Bongaigaon,0,0,0,0,,,,,,,
,Cachar,0,0,0,0,,,,,,,
,Darrang,22893,10725,9748,2420,,,,,,,
,Goalpara,26571,12472,7189,6910,,,,,,,
,Hailakandi,1829,674,171,984,,,,,,,
,Hojai,23000,6790,5350,10860,,,,,,,
,Kamrup,13652,8086,5566,0,,,,,,,
,Kamrup (M),3000,2000,1000,0,,,,,,,
,"Karbi Anglong
West",0,0,0,0,,,,,,,
,Karimganj,81924,31169,18391,32364,,,,,,,
,Kokrajhar,0,0,0,0,,,,,,,
,Lakhimpur,0,0,0,0,,,,,,,
,Nagaon,6261,4820,1441,0,,,,,,,
,Nalbari,55244,27293,24551,3400,,,,,,,
,Sonitpur,0,0,0,0,,,,,,,
,South Salmara,2462,1212,1250,0,,,,,,,
,Tamulpur,47272,26643,20629,0,,,,,,,
,Udalguri,4845,2180,1830,835,,,,,,,
,Total,354393,165451,122154,66788,,,,,,,
"Animals
Washed
Away",District,Total,Big,Small,Poultry,,,,,,,
,Bajali,0,0,0,0,,,,,,,
,Baksa,0,0,0,0,,,,,,,
,Barpeta,5,0,5,0,,,,,,,
,Biswanath,0,0,0,0,,,,,,,
,Bongaigaon,0,0,0,0,,,,,,,
,Cachar,0,0,0,0,,,,,,,
,Darrang,0,0,0,0,,,,,,,
,Goalpara,0,0,0,0,,,,,,,
,Hailakandi,0,0,0,0,,,,,,,
,Hojai,0,0,0,0,,,,,,,
,Kamrup,0,0,0,0,,,,,,,
,Kamrup (M),0,0,0,0,,,,,,,
,"Karbi Anglong
West",0,0,0,0,,,,,,,
,Karimganj,0,0,0,0,,,,,,,
,Kokrajhar,0,0,0,0,,,,,,,
,Lakhimpur,0,0,0,0,,,,,,,
,Nagaon,0,0,0,0,,,,,,,
,Nalbari,0,0,0,0,,,,,,,
,Sonitpur,0,0,0,0,,,,,,,
,South Salmara,0,0,0,0,,,,,,,
,Tamulpur,0,0,0,0,,,,,,,
,Udalguri,0,0,0,0,,,,,,,
,Total,5,0,5,0,,,,,,,
"Houses
Damaged",District,Fully,Fully,Fully Total,,Partially,Partially,Partially Total,,,,
,,Kuccha,Pukka,,,Kuccha,Pukka,,,,,
,Tamulpur,0,0,0,,0,0,0,,,,
