0,1,2,3,4,5,6,7,8,9,10,11,12,13
,Sivasagar,1678,1342,1298,4318,339,,"(Demow | Population Affected: 4318 | Crop Area: 214),
(Nazira | Population Affected: 0 | Crop Area: 35), (Sivsagar
| Population Affected: 0 | Crop Area: 90)",,,,,
,Total,5029,4400,4214,13643,448,,,,,,,
"Relief Camps
/ Centres
Opened",District,Total,Relief Camp,,,,Relief Distribution Centres,,,,,,
,Darrang,0,0 (Pub-Mangaldai | 0),,,,0 (Pub-Mangaldai | 0),,,,,,
,Dhemaji,1,1 (Jonai | 1),,,,0 (Jonai | 0),,,,,,
,Hailakandi,2,"2 (Lala | 0), (Hailakandi | 2)",,,,"0 (Lala | 0), (Hailakandi | 0)",,,,,,
,Karimganj,1,1 (Patherkandi | 1),,,,0 (Patherkandi | 0),,,,,,
,Nagaon,0,"0 (Kampur | 0), (Samaguri | 0)",,,,"0 (Kampur | 0), (Samaguri | 0)",,,,,,
,Sivasagar,2,"2 (Demow | 2), (Nazira | 0), (Sivsagar | 0)",,,,"0 (Demow | 0), (Nazira | 0), (Sivsagar | 0)",,,,,,
,Total,6,6,,,,0,,,,,,
"Inmates In
Relief Camps",District,Total,Revenue Circlewise,,,Male,Female,Children,Pregnant,Person with Disability,,,
,,,,,,,,,/,,,,
,,,,,,,,,Lactating,,,,
,,,,,,,,,Mother,,,,
,Darrang,0,(Pub-Mangaldai | 0),,,0,0,0,0,0,,,
,Dhemaji,129,(Jonai | 129),,,42,35,45,7,0,,,
,Hailakandi,171,"(Lala | 0), (Hailakandi | 171)",,,34,43,94,0,0,,,
,Karimganj,17,(Patherkandi | 17),,,5,6,4,2,0,,,
,Nagaon,0,"(Kampur | 0), (Samaguri | 0)",,,0,0,0,0,0,,,
,Sivasagar,93,"(Demow | 93), (Nazira | 0),
(Sivsagar | 0)",,,40,31,22,0,0,,,
,Total,410,,,,121,115,165,9,0,,,
"Non Camp
Inmates in
Relief
Distribution
Centers",District,Total,Revenue Circlewise,,,Male,Female,Children,Animals,,,,
,,,,,,,,,Big,Small,Poultry,,
,Darrang,0,(Pub-Mangaldai | 0),,,0,0,0,0,0,0,,
,Dhemaji,0,(Jonai | 0),,,0,0,0,0,0,0,,
,Hailakandi,0,"(Lala | 0), (Hailakandi | 0)",,,0,0,0,0,0,0,,
,Karimganj,0,(Patherkandi | 0),,,0,0,0,0,0,0,,
,Nagaon,0,"(Kampur | 0), (Samaguri | 0)",,,0,0,0,0,0,0,,
,Sivasagar,0,"(Demow | 0), (Nazira | 0), (Sivsagar
| 0)",,,0,0,0,0,0,0,,
,Total,0,,,,0,0,0,0,0,0,,
"Human Lives
Lost -
Confirmed",District,Total,Flood Death,General,Male,Female,Children,,Others,Revenue Circlewise,,,
,,,,Drowning,,,Male,Female,,,,,
,,,,(Non,,,,,,,,,
,,,,Flood),,,,,,,,,
,Hailakandi,0,0,0,0,0,0,0,0,"0 (Lala | 0), (Hailakandi | 0)",,,
,Darrang,0,0,0,0,0,0,0,0,0 (Pub-Mangaldai | 0),,,
,Sivasagar,0,0,0,0,0,0,0,0,"0 (Demow | 0), (Nazira | 0), (Sivsagar
| 0)",,,
,Karimganj,0,0,0,0,0,0,0,0,0 (Patherkandi | 0),,,
,Nagaon,0,0,0,0,0,0,0,0,"0 (Kampur | 0), (Samaguri | 0)",,,
,Dhemaji,0,0,0,0,0,0,0,0,0 (Jonai | 0),,,
,Total,0,0,0,0,0,0,0,0,,,,
"Human Lives
Lost - Missing",District,Total,Male,Female,Children,,Others,Revenue Circlewise,,,,,
,,,,,Male,Female,,,,,,,
,Hailakandi,0,0,0,0,0,0,"0 (Lala | 0), (Hailakandi | 0)",,,,,
,Darrang,0,0,0,0,0,0,0 (Pub-Mangaldai | 0),,,,,
,Sivasagar,0,0,0,0,0,0,"0 (Demow | 0), (Nazira | 0), (Sivsagar | 0)",,,,,
,Karimganj,0,0,0,0,0,0,0 (Patherkandi | 0),,,,,
,Nagaon,0,0,0,0,0,0,"0 (Kampur | 0), (Samaguri | 0)",,,,,
,Dhemaji,0,0,0,0,0,0,0 (Jonai | 0),,,,,
,Total,0,0,0,0,0,0,,,,,,
"Animals
Affected",District,Total,Big,Small,Poultry,,,,,,,,
,Darrang,0,0,0,0,,,,,,,,
,Dhemaji,0,0,0,0,,,,,,,,
,Hailakandi,0,0,0,0,,,,,,,,
,Karimganj,5705,2560,3145,0,,,,,,,,
,Nagaon,0,0,0,0,,,,,,,,
,Sivasagar,2654,1242,976,436,,,,,,,,
,Total,8359,3802,4121,436,,,,,,,,
"Animals
Washed
Away",District,Total,Big,Small,Poultry,,,,,,,,
,Darrang,0,0,0,0,,,,,,,,
,Dhemaji,0,0,0,0,,,,,,,,
,Hailakandi,0,0,0,0,,,,,,,,
,Karimganj,0,0,0,0,,,,,,,,
,Nagaon,0,0,0,0,,,,,,,,
,Sivasagar,0,0,0,0,,,,,,,,
,Total,0,0,0,0,,,,,,,,
"Houses
Damaged",District,Fully,Fully Pukka,Fully Total,,Partially,Partially Pukka,Partially Total,,,,,
,,Kuccha,,,,Kuccha,,,,,,,
,Hailakandi,0,0,0,,0,0,0,,,,,
,Darrang,0,0,0,,0,0,0,,,,,
,Sivasagar,0,0,0,,0,0,0,,,,,
,Karimganj,0,0,0,,0,0,0,,,,,
,Nagaon,0,0,0,,0,0,0,,,,,
,Dhemaji,0,0,0,,0,0,0,,,,,
,Total,0,0,0,,0,0,0,,,,,
"Houses
Damaged
Others",District,Others Huts,,,Others Cattle Shed,,,Others Total,,,,,
,Hailakandi,0,,,0,,,0,,,,,
,Darrang,0,,,0,,,0,,,,,
,Sivasagar,0,,,0,,,0,,,,,
,Karimganj,0,,,0,,,0,,,,,
,Nagaon,0,,,0,,,0,,,,,
,Dhemaji,0,,,0,,,0,,,,,
,Total,0,,,0,,,0,,,,,
"Rescue
Operation",District,Agency,,,Other Agencies,,Medical Team,Boats,Person,Animal,Helicopters,Person,
,,,,,Involved,,Deployed,Deployed,Evacuated,Evacuated,Deployed,Evacuated By,
,,,,,,,,,By Boats,By Boats,,Helicopters,
,Darrang,,,,,,0,0,0,0,0,0,
,Dhemaji,,,,,,0,0,0,0,0,0,
,Hailakandi,,,,,,0,0,0,0,0,0,
,Karimganj,,,,,,0,0,0,0,0,0,
,Nagaon,,,,,,0,0,0,0,0,0,
,Sivasagar,,,,,,0,0,0,0,0,0,
,Total,,,,,,0,0,0,0,0,0,
"Relief
Distributed",District,Rice (in Q),Dal (in Q),Salt (in,M. Oil (in L),Cattle Feed,Cattle Feed -,Cattle Feed - Rice Bran (in Q),,,,,
,,,,Q),,- Green,Wheat Bran (in,,,,,,
,,,,,,Fooder (in,Q),,,,,,
,,,,,,Q),,,,,,,
,Darrang,0,0,0,0,0,0,0,,,,,
,Dhemaji,0,0,0,0,0,0,0,,,,,
,Hailakandi,1.81,0.37,0.11,11.07,0,0,0,,,,,
,Karimganj,0,0,0,0,0,0,0,,,,,
,Nagaon,0,0,0,0,0,0,0,,,,,
,Sivasagar,0,0,0,0,0,0,0,,,,,
,Total,1.81,0.37,0.11,11.07,0,0,0,,,,,
"Relief
Distributed -
Others",District,Baby Food Liquid,,Baby Food Solid,,Others,,,,,,,
,Darrang,,,,,,,,,,,,
,Dhemaji,,,,,,,,,,,,
,Hailakandi,68.00-Pkt,,0.00-L,,"Sanitary Napkins-30.00-Pck., Phenyl-4.00-Ltr., Mosquito Coil-27.00-Pck., Soap-27.00-
Pck., Candle-162.00-Pcs, Match Box-270.00-Pcs",,,,,,,
,Karimganj,,,,,,,,,,,,
,Nagaon,,,,,"Temporary Toilet-8.00-Nos, HTW-1.00-Nos",,,,,,,
,Sivasagar,,,,,,,,,,,,
"Infrastructure
Damaged -
Road",District,Number,Revenue,Road Name,,Department,Village,Location,,Longitude,Latitude,Remarks,
,,,Circle,,,,,,,,,,
,Darrang,0,"(Pub-
Mangaldai |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Dhemaji,0,(Jonai | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Hailakandi,0,(Lala | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Hailakandi
| 0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Karimganj,0,"(Patherkandi
| 0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Nagaon,0,(Kampur | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Samaguri |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Sivasagar,0,(Demow | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Nazira | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Sivsagar |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Total,0,,,,,,,,,,,
"Infrastructure
Damaged -
Bridge",District,Number,Revenue,Bridge Name,,Department,Village,Location,,Longitude,Latitude,Remarks,
,,,Circle,,,,,,,,,,
,Darrang,0,"(Pub-
Mangaldai |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Dhemaji,0,(Jonai | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Hailakandi,0,(Lala | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Hailakandi
| 0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Karimganj,0,"(Patherkandi
| 0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Nagaon,0,(Kampur | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Samaguri |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Sivasagar,0,(Demow | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,(Nazira | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,"(Sivsagar |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,Total,0,,,,,,,,,,,
"Infrastructure
Damaged -
Embankment
Breached",District,Number,Revenue,Embankment,,Department,Village,Location,Longitude,Latitude,Remarks,,
,,,Circle,Breached Name,,,,,,,,,
,Darrang,0,"(Pub-
Mangaldai |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,Dhemaji,0,(Jonai | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,Hailakandi,0,(Lala | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,"(Hailakandi
| 0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,Karimganj,0,"(Patherkandi
| 0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,Nagaon,0,(Kampur | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,"(Samaguri |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,Sivasagar,0,(Demow | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,(Nazira | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,"(Sivsagar |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,Total,0,,,,,,,,,,,
"Infrastructure
Damaged -
Embankment
Affected",District,Number,Revenue,Embankment,,Department,Village,Location,Longitude,Latitude,Remarks,,
,,,Circle,Affected Name,,,,,,,,,
,Darrang,0,"(Pub-
Mangaldai |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,Dhemaji,0,(Jonai | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,Hailakandi,0,(Lala | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,"(Hailakandi
| 0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,Karimganj,0,"(Patherkandi
| 0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,Nagaon,0,(Kampur | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,"(Samaguri |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,Sivasagar,0,(Demow | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,(Nazira | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,"(Sivsagar |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,Total,0,,,,,,,,,,,
"Infrastructure
Damaged -
Others",District,Revenue,Damages,Number,Name,Department,Village,Location,Longitude,Latitude,Remarks,,
,,Circle,,,,,,,,,,,
,Darrang,"Pub-
Mangaldai","Power Dept.
Poles (in
Nos)",1,"Power
Department
Pole",APDCL,Baghpari,Baghpori Mangaldai,,,"As per report
received from
SDE, APDCL,
Mangaldai 1
No. of Pole
damaged due
to Flood at
Baghpori
village under
Pub Mangaldai
Revenue Circle
on 18-06-2024",,
,,,"Power Dept.
Conductors
(in Nos)",1,"Power
Department
Conductors",APDCL,Baghpari,Baghpari Mangaldai,,,"As per report
received from
SDE, APDCL,
Mangaldai
Conductors
were damaged
870 mtr. due
to flood at
Baghpari",,
,,,,,,,,,,,"village under
Pub-Mangaldai
Revenue Circle
on 18-06-2024",,
,Dhemaji,Jonai,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,Hailakandi,Lala,"Public
Health
Engineering
(PHE) (in
Nos)",1,"Lala
Madabpur
PWSS",PHE,"Uttarjyotsnabad
Part-I",Uttarjyotsnabad,92.64,24.58,"Barge
damaged
partly
dtd.24.08.2024",,
,,Hailakandi,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,Karimganj,Patherkandi,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,Nagaon,Kampur,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,Samaguri,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,Sivasagar,Demow,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,Nazira,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,Sivsagar,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,,,,,,,,,,,
"Wildlife
affected
under
protected
areas
description",District,Details,,,,,,,,,,,
,Darrang,,,,,,,,,,,,
,Dhemaji,,,,,,,,,,,,
,Hailakandi,,,,,,,,,,,,
,Karimganj,,,,,,,,,,,,
,Nagaon,,,,,,,,,,,,
,Sivasagar,,,,,,,,,,,,
Remarks,District,Details,,,,,,,,,,,
,Darrang,,,,,,,,,,,,
,Dhemaji,,,,,,,,,,,,
,Hailakandi,,,,,,,,,,,,
,Karimganj,,,,,,,,,,,,
,Nagaon,"(Samaguri - 8 Nos of Temporary toilet constructed and 01 no HTW installed by PHE department on 06-07-2024 to 07-07-2024 at
different locations of relief camps during flood 2024.)",,,,,,,,,,,
,Sivasagar,,,,,,,,,,,,
,Report Generated On: 24-08-2024 04:38 PM,,,,,,,,,,,,
Assam Urban Flood Report as on 24-08-2024,,,,,,,,,,,,,
,,,,,,,,,,,,,
Particulars,Assam Urban Flood Report as on 24-08-2024,,,,,,,,,,,,
,,,,,,,,,,,,,
District Affected,No. of Districts,Name of Affected Districts,,,,,,,,,,,
,Affected,,,,,,,,,,,,
,,,,,,,,,,,,,
,0,,,,,,,,,,,,
"No. Of Revenue
Circles Affected",0,,,,,,,,,,,,
"Name Of
Revenue Circle
Affected",District,Total,Revenue Circle,,,,,,,,,,
,,,,,,,,,,,,,
,Nil,Nil,Nil,,,,,,,,,,
,Total,Nil,,,,,,,,,,,
Villages Affected,District,Total,Revenue Circle,,,,,,,,,,
,,,,,,,,,,,,,
,Nil,Nil,Nil,,,,,,,,,,
,Total,Nil,,,,,,,,,,,
"Population
Affected",District,Male,Female,Children,Total,Population Details,,,Ward,,Total Ward,Locality,
,,,,,Population,,,,,,,,
,Nil,Nil,Nil,Nil,Nil,Nil,,,Nil,,Nil,Nil,
,Total,Nil,Nil,Nil,Nil,,,,,,Nil,,
"Relief Camps /
Centres Opened",District,Total,Relief Camp,,,,Relief Distribution Centres,,,,,,
,,,,,,,,,,,,,
,Nil,Nil,Nil,,,,Nil,,,,,,
,Total,Nil,Nil,,,,Nil,,,,,,
"Inmates In Relief
Camps",District,Total,Revenue Circlewise,,,Male,Female,Children,Pregnant /,Person with Disability,,,
,,,,,,,,,Lactating,,,,
,,,,,,,,,Mother,,,,
,Nil,Nil,Nil,,,Nil,Nil,Nil,Nil,Nil,,,
,Total,Nil,,,,Nil,Nil,Nil,Nil,Nil,,,
"Human Lives
Lost - Confirmed",District,Total,Male,Female,Children,,Others,Revenue Circlewise,,,,,
,,,,,,,,,,,,,
,,,,,Male,Female,,,,,,,
,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,,,
,Total,Nil,Nil,Nil,Nil,Nil,Nil,,,,,,
"Human Lives
Lost - Missing",District,Total,Male,Female,Children,,Others,Revenue Circlewise,,,,,
,,,,,,,,,,,,,
,,,,,Male,Female,,,,,,,
,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,,,
,Total,Nil,Nil,Nil,Nil,Nil,Nil,,,,,,
,,,,,,,,,,,,,
"Livestocks
Affected",District,Total,Big,Small,Poultry,,,,,,,,
,Nil,Nil,Nil,Nil,Nil,,,,,,,,
,Total,Nil,Nil,Nil,Nil,,,,,,,,
"Livestocks
Washed Away",District,Total,Big,Small,Poultry,,,,,,,,
,,,,,,,,,,,,,
,Nil,Nil,Nil,Nil,Nil,,,,,,,,
,Total,Nil,Nil,Nil,Nil,,,,,,,,
"Houses
Damaged",District,Fully,Fully,Fully Total,,Partially,Partially,Partially Total,,Severely,Severely,Severely Total,
,,Kuccha,Pukka,,,Kuccha,Pukka,,,Kuccha,Pukka,,
,,,,,,,,,,,,,
,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Total,Nil,Nil,Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
"Rescue
Operation",District,Agency,,,Other Agencies Involved,,Number,Person,Animal,Number of,Person,Medical Team,
,,,,,,,of Boat,Evacuated,Evacuated,Helicopter,Evacuated,Deployed,
,,,,,,,Deployed,by Boat,by Boat,Deployed,by,,
,,,,,,,,,,,Helicopter,,
,,,,,,,,,,,,,
,Nil,Nil,,,Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Total,,,,,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,,,,,,,,,,,
"Relief
Distributed",District,Rice (in,Dal (in Q),Salt (in,M. Oil (in L),Cattle Feed -,Cattle,Cattle Feed - Rice Bran (in Q),,,,,
,,Q),,Q),,Green,Feed -,,,,,,
,,,,,,Fooder (in Q),Wheat,,,,,,
,,,,,,,Bran (in,,,,,,
,,,,,,,Q),,,,,,
,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,,,
,Total,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,,,
"Relief
Distributed -
Others",District,Baby Food Liquid,,Baby Food Solid,,Others,,,,,,,
,,,,,,,,,,,,,
,Nil,Nil,,Nil,,Nil,,,,,,,
"Infrastructure
Damaged - Road",District,Number,Revenue,Road Name,,Department,Village,Location,Longitude,Latitude,Remarks,,
,,,Circle,,,,,,,,,,
,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,Total,Nil,,,,,,,,,,,
"Infrastructure
Damaged -
Bridge",District,Number,Revenue,Bridge Name,,Department,Village,Location,Longitude,Latitude,Remarks,,
,,,Circle,,,,,,,,,,
,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,Total,Nil,,,,,,,,,,,
,,,,,,,,,,,,,
"Infrastructure
Damaged -
Others",District,Revenue,Damages,Number,Name,Department,Village,Location,Longitude,Latitude,Remarks,,
,,Circle,,,,,,,,,,,
,,,,,,,,,,,,,
,,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Remarks,District,Details,,,,,,,,,,,
,,,,,,,,,,,,,
,Nil,Nil,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
