,revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,net_sown_area_in_hac,avg_electricity,avg_tele,rc_piped_hhds_pct,rc_nosanitation_hhds_pct
170,Palasbari,KAMRUP,272,Kamrup,Palasbari,,392624055.8,393,8712.597,9.167588276421567,2.0,9.2442704026545,14.50655968896874
171,Azara,KAMRUP,273,Kamrup,Azara,,423124288.2,423,3878.281,10.223659457269413,2.0,0.8960572333069149,8.143933508190052
172,Gossaigaon (Pt),DHUBRI,274,Dhubri,Gossaigaon (Pt),,76783222.03,77,5013.22,6.724181729360039,2.0,1.0161211529066927,5.818270639960918
173,Jorhat West,JORHAT,276,Jorhat,Jorhat West,,363550691.9,364,13947.014,12.948480060410985,3.0,19.63082726502166,8.615868985289653
174,Jorhat East,JORHAT,277,Jorhat,Jorhat East,,195465666.5,195,7845.35,10.197020085301467,2.0,22.537248933731657,9.813426526125923
175,Sapekhati,CHARAIDEO,278,Charaideo,Sapekhati,,394328380.8,394,6195.96,8.264611365120835,2.0,3.3886348791639453,32.44154147615937
176,Sonari,CHARAIDEO,279,Charaideo,Sonari,y,384542831.4,385,4235.76,9.165350060390745,2.0,6.963489260104521,8.543745631376135
177,Ujani Majuli,MAJULI,280,Majuli,Ujani Majuli,,322168126.6,322,5732.95,9.266321725481077,3.0,2.092901575489797,28.35881634788675
178,Majuli,MAJULI,281,Majuli,Majuli,,648466675.6,648,10909.71,9.435180143388692,2.0,7.813776204737272,6.2029222252473
179,Phuloni,K.ANGLONG,275,K.ANGLONG,Phuloni,,3303172433.0,3303,17872.63,5.961560587835364,2.0,1.2133256628837403,24.763349197217718
