Unnamed: 0,revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,max_rain,mean_rain,count,sum_rain,month
65,Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,294.3212961554527,243.0714834818548,353,85804.23366909474,2015_04
66,Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,294.3212961554527,229.87658280180287,291,66894.08559532464,2015_04
67,Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,295.65740594267845,272.26317300751805,350,95292.11055263132,2015_04
68,Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,219.76722985506055,218.69740322671169,404,88353.75090359151,2015_04
69,Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,255.90954467654228,228.3446984405049,387,88369.39829647541,2015_04
70,Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,223.2510951459408,220.86668321202853,394,87021.47318553925,2015_04
71,Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,304.8294642865658,257.2546869549078,770,198086.108955279,2015_04
72,Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,261.0670276582241,251.1706674008933,427,107249.87498018146,2015_04
73,Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,261.0670276582241,247.43163079959132,293,72497.46782428026,2015_04
74,Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,255.90954467654228,246.4830582579281,588,144932.03825566173,2015_04
75,Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,255.90954467654228,250.0135541842319,288,72003.90360505879,2015_04
76,Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,255.90954467654228,213.84864966580471,815,174286.64947763085,2015_04
77,Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,225.4484721198678,199.83921712952576,2226,444842.0973303244,2015_04
78,Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,255.92660266160965,230.28192518346543,1422,327460.8976108879,2015_04
79,Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,280.5962293744087,163.63390151232957,1316,215342.2143902257,2015_04
80,Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,388.73043920099735,301.5937039126422,917,276561.42648789287,2015_04
81,Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,388.73043920099735,225.4676241187471,505,113861.15017996728,2015_04
82,Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,265.81704819202423,199.7141189574469,1642,327930.58332812786,2015_04
83,Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,531.4743160009384,376.411232766518,667,251066.2922552675,2015_04
84,Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,531.4743160009384,468.2264668578618,749,350701.62367653847,2015_04
85,Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,531.4743160009384,400.919493308686,396,158764.11935023963,2015_04
86,Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,531.4743160009384,492.2824796854948,890,438131.4069200903,2015_04
87,Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,531.4743160009384,395.9041647898399,682,270006.6403866708,2015_04
88,Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,522.3736457824707,510.6815435515296,155,79155.63925048709,2015_04
89,Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,493.8015469610691,493.8015469610691,121,59749.98718228936,2015_04
90,Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,522.3736457824707,508.0302226793575,249,126499.52544716,2015_04
91,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,522.3736457824707,376.86855788598456,600,226121.13473159075,2015_04
92,"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,500.0887583047152,456.8974192847945,508,232103.8889966756,2015_04
93,Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,531.4743160009384,504.2509281546095,137,69082.3771571815,2015_04
94,Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,531.4743160009384,502.8949739706927,145,72919.77122575045,2015_04
95,Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,531.4743160009384,509.23723453123216,242,123235.41075655818,2015_04
96,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,523.1941658109426,417.94659814353867,659,275426.808176592,2015_04
97,"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,251.90999546647072,238.12666649358465,173,41195.91330339015,2015_04
98,Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,251.90999546647072,186.673417099554,264,49281.78211428225,2015_04
99,Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,251.90999546647072,183.01240099780264,312,57099.869111314416,2015_04
100,Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,251.90999546647072,241.84350049266448,78,18863.79303842783,2015_04
101,Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,201.99596352875236,201.99596352875236,155,31309.37434695661,2015_04
102,Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,251.90999546647072,251.90999546647072,10,2519.099954664707,2015_04
103,Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,286.49805015325546,206.64212984159107,31,6405.906025089324,2015_04
104,Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,352.46620655059814,325.106700957943,651,211644.4623236209,2015_04
105,Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,251.90999546647072,251.52898649969757,212,53324.14513793588,2015_04
106,Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,352.46620655059814,250.53702951170695,846,211954.3269669041,2015_04
107,"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,175.53221929073334,163.8695240295436,166,27202.34098890424,2015_04
108,Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,175.53221929073334,167.63329979094365,48,8046.398389965296,2015_04
109,Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,175.53221929073334,133.19782878005557,227,30235.90713307261,2015_04
110,Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,175.53221929073334,171.28657494225706,373,63889.892453461885,2015_04
111,Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,214.14869014918804,193.31691455893167,429,82932.95634578168,2015_04
112,Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,191.03247928619385,183.9709151738919,161,29619.3173429966,2015_04
113,Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,191.03247928619385,182.2192039686005,123,22412.962088137865,2015_04
114,Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,182.3586023375392,182.29208907007592,103,18776.08517421782,2015_04
115,Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,288.3972732424736,204.6803604347301,462,94562.3265208453,2015_04
116,"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,120.924448877573,120.924448877573,78,9432.107012450697,2015_04
117,Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,174.12309235334396,174.12309235334396,53,9228.52389472723,2015_04
118,Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,136.44466315209866,125.2634335134619,93,11649.499316751955,2015_04
119,Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,136.44466315209866,120.38094520447754,443,53328.75872558355,2015_04
120,Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,122.10840964317322,121.91813023441604,112,13654.830586254597,2015_04
121,"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,194.16687613725665,194.16687613725665,89,17280.85197621584,2015_04
122,"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,194.16687613725665,180.31187270471344,135,24342.102815136317,2015_04
123,Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,175.53221929073334,170.99498153138444,338,57796.30375760794,2015_04
124,Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,175.53221929073334,169.0981903163592,75,12682.36427372694,2015_04
125,Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,175.53221929073334,160.76021399242538,112,18005.143967151642,2015_04
126,Banekuchi,NALBARI,227,Nalbari,Banekuchi,,61110319.4,61,194.16687613725665,170.4679380652628,56,9546.204531654716,2015_04
127,Ghograpar (Pt),NALBARI,228,Nalbari,Ghograpar (Pt),,131160984.6,131,158.29821310937405,158.29821310937405,119,18837.48736001551,2015_04
128,Baganpara (Pt),BAKSA,260,Baksa,Baganpara (Pt),,211742690.1,212,158.29821310937405,154.72723404844706,191,29552.90170325339,2015_04
129,Baganpara (Pt),NALBARI,230,Nalbari,Baganpara (Pt),,18943498.07,19,194.16687613725665,189.0427814189877,14,2646.598939865828,2015_04
130,Barnagar (Pt),BAKSA,231,Baksa,Barnagar (Pt),,460073385.7,460,175.2147196829319,157.6306475726041,418,65889.61068534851,2015_04
131,Ghograpar (Pt),BAKSA,232,Baksa,Ghograpar (Pt),,35444716.72,35,194.16687613725665,194.16687613725665,30,5825.006284117699,2015_04
132,Jalah (Pt),BAKSA,233,Baksa,Jalah (Pt),,291646466.4,292,194.16687613725665,138.36403498787362,265,36666.46927178651,2015_04
133,Barama,BAKSA,234,Baksa,Barama,,95546762.3,96,194.16687613725665,172.40386710910315,89,15343.94417271018,2015_04
134,Rangia (Pt),TAMULPUR,235,Baksa,Rangia (Pt),,23451991.6,23,158.29821310937405,158.29821310937405,20,3165.964262187481,2015_04
135,Pathorighat (Pt),TAMULPUR,236,Baksa,Pathorighat (Pt),,3754506.217,4,174.12309235334396,174.12309235334396,5,870.6154617667198,2015_04
136,Khoirabari (Pt),DARRANG,237,Darrang,Khoirabari (Pt),,52738276.5,53,183.84657180309296,183.84657180309296,48,8824.635446548462,2015_04
137,Pathorighat (Pt),DARRANG,238,Darrang,Patharighat (Pt),,176482635.2,176,183.84657180309296,177.24194425232005,159,28181.46913611889,2015_04
138,Sipajhar,DARRANG,239,Darrang,Sipajhar,,293007191.6,293,183.84657180309296,133.35745405717128,268,35739.7976873219,2015_04
139,Dhekiajuli (Pt),UDALGURI,240,Udalguri,Dhekiajuli (Pt),,41104085.9,41,182.9137879833579,176.74974402976886,35,6186.241041041911,2015_04
140,Khoirabari (Pt),UDALGURI,241,Udalguri,Khoirabari (Pt),,162764836.4,163,224.1945842504501,194.28641672792105,145,28171.530425548557,2015_04
141,Pathorighat (Pt),UDALGURI,242,Udalguri,Pathorighat (Pt),,2314177.101,2,174.12309235334396,174.12309235334396,2,348.2461847066879,2015_04
142,Mangaldoi (Pt),UDALGURI,243,Udalguri,Mangaldoi (Pt),,6293734.554,6,183.84657180309296,183.84657180309296,7,1286.9260026216507,2015_04
143,Dalgaon (Pt),UDALGURI,244,Udalguri,Dalgaon (Pt),,62698740.91,63,182.9137879833579,177.91836113953278,57,10141.346584953368,2015_04
144,Harisinga,UDALGURI,245,Udalguri,Harisinga,,625700293.5,626,224.1945842504501,206.53313751883329,564,116484.68956062198,2015_04
145,Udalguri,UDALGURI,246,Udalguri,Udalguri,y,569395304.7,569,224.1945842504501,206.0320463714737,524,107960.79229865225,2015_04
146,Mazbat,UDALGURI,247,Udalguri,Mazbat,,325141745.3,325,185.6563173830509,183.14573894147696,292,53478.55577091128,2015_04
147,Mahmora,CHARAIDEO,248,Charaideo,Mahmora,,294481483.3,294,324.3089819252491,305.184247115725,266,81179.00973278284,2015_04
148,Biswanath,BISWANATH,249,Biswanath,Biswanath,y,1042300607.0,1042,316.41663248836994,291.9270572897279,947,276454.9232533723,2015_04
149,Helem,BISWANATH,250,Biswanath,Halem,,427087304.2,427,261.0670276582241,221.24914351732696,385,85180.9202541709,2015_04
150,Gohpur,BISWANATH,251,Biswanath,Gohpur,,313635939.7,314,261.0670276582241,216.27537412553187,284,61422.20625165105,2015_04
151,Hojai,HOJAI,252,Hojai,Hojai,y,264542999.3,265,150.20271763205528,124.96404113858569,241,30116.333914399147,2015_04
152,Doboka,HOJAI,253,Hojai,Doboka,,317748519.3,318,236.4901624172926,158.58395678394675,283,44879.25976985693,2015_04
153,Lanka,HOJAI,254,Hojai,Lanka,,873440623.1,873,224.8346362113953,162.90658642438106,784,127718.76375671476,2015_04
154,Donka,WEST KARBI ANGLONG,255,West Karbi Anglong,Donkamokam,,3072801622.0,3073,157.83444465696812,108.32541097121766,2761,299086.459691532,2015_04
155,South Salmara,SOUTH SALMARA MANCACHAR,256,South Salmara Mancachar,South Salmara,,435496775.1,435,176.1212056875229,172.25889750965166,396,68214.52341382205,2015_04
156,Mankachar,SOUTH SALMARA MANCACHAR,257,South Salmara Mancachar,Mankachar,,248678182.6,249,173.25920057296753,172.73179171778963,223,38519.18955306709,2015_04
157,Bajali (Pt),TAMULPUR,258,Baksa,Bajali (Pt),,17844174.95,18,158.29821310937405,158.29821310937405,15,2374.4731966406107,2015_04
158,Goreswar (Pt),TAMULPUR,259,Baksa,Goreswar (Pt),,283216711.9,283,192.30843809247017,178.47619724076546,257,45868.38269087672,2015_04
159,Tamulpur,TAMULPUR,261,Baksa,Tamulpur,,549366262.9,549,192.30843809247017,165.43121927468076,504,83377.3345144391,2015_04
160,Baksa,BAKSA,262,Baksa,Baska,,295501945.5,296,194.16687613725665,155.19178025757438,273,42367.3560103178,2015_04
161,Sarupeta (Pt),BAKSA,263,Baksa,Sarupeta (Pt),,134708247.8,135,175.2147196829319,163.18217902236486,121,19745.04366170615,2015_04
162,Barnagar (Pt),BARPETA,264,Barpeta,Barnagar (Pt),,207191146.6,207,201.99596352875236,184.56690007353583,189,34883.14411389828,2015_04
163,Sarupeta (Pt),BAJALI,265,Barpeta,Sarupeta (Pt),,261584874.2,262,194.16687613725665,175.86708756555268,235,41328.76557790488,2015_04
164,Chenga,BARPETA,266,Barpeta,Chenga,,317522242.4,318,182.3586023375392,176.3533515284373,289,50966.118591718376,2015_04
165,North Guwahati (Pt),KAMRUP METRO,267,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,136.44466315209866,121.9895616219032,102,12442.935285434129,2015_04
166,Kalaigaon (Pt),UDALGURI,268,Udalguri,Kalaigaon (Pt),,191989620.2,192,224.1945842504501,181.8711320764601,177,32191.19037753344,2015_04
167,Mangaldoi (Pt),DARRANG,269,Darrang,Mangaldoi (Pt),y,439678093.9,440,183.84657180309296,157.04186752693138,398,62502.66327571869,2015_04
168,Dalgaon (Pt),DARRANG,270,Darrang,Dalgaon (Pt),,649172827.9,649,224.1945842504501,174.18509509377373,583,101549.91043967009,2015_04
169,Mayong,MORIGAON,271,Morigaon,Mayong,,486035918.5,486,134.50652804225683,128.34950246004897,440,56473.78108242154,2015_04
170,Palasbari,KAMRUP,272,Kamrup,Palasbari,,392624055.8,393,214.14869014918804,180.58009991964155,352,63564.19517171383,2015_04
171,Azara,KAMRUP,273,Kamrup,Azara,,423124288.2,423,180.4957880973816,154.92212416204185,380,58870.40718157589,2015_04
172,Gossaigaon (Pt),DHUBRI,274,Dhubri,Gossaigaon (Pt),,76783222.03,77,162.30707377195358,143.76382439342493,68,9775.940058752894,2015_04
173,Jorhat West,JORHAT,276,Jorhat,Jorhat West,,363550691.9,364,245.5174103975296,232.8002966940403,326,75892.89672225714,2015_04
174,Jorhat East,JORHAT,277,Jorhat,Jorhat East,,195465666.5,195,219.76722985506055,219.67688507650948,174,38223.77800331265,2015_04
175,Sapekhati,CHARAIDEO,278,Charaideo,Sapekhati,,394328380.8,394,324.3089819252491,294.1423417664338,359,105597.10069414972,2015_04
176,Sonari,CHARAIDEO,279,Charaideo,Sonari,y,384542831.4,385,295.65740594267845,295.1750790714207,354,104491.97799128294,2015_04
177,Ujani Majuli,MAJULI,280,Majuli,Ujani Majuli,,322168126.6,322,250.8506087064743,209.90283491715945,291,61081.72496089339,2015_04
178,Majuli,MAJULI,281,Majuli,Majuli,,648466675.6,648,250.8506087064743,214.93536534728517,598,128531.34847767653,2015_04
179,Phuloni,K.ANGLONG,275,K.ANGLONG,Phuloni,,3303172433.0,3303,286.15244403481483,229.52408174193724,2972,682145.5709370375,2015_04
0,Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,49.87628984451294,21.775961823068744,968,21079.131044730544,2020_03
1,Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,19.923071339726448,16.05883323673058,148,2376.707319036126,2020_03
2,Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,22.24527880549431,17.796473366582966,271,4822.844282343984,2020_03
3,Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,22.24527880549431,19.439731769180405,894,17379.12020164728,2020_03
4,Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,12.088725596666336,11.8274070515763,256,3027.816205203533,2020_03
5,Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,41.96480894088745,14.681674715972717,93,1365.3957485854626,2020_03
6,Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,12.088725596666336,12.088725596666336,114,1378.1147180199623,2020_03
