,revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
44,North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,1.0053155760195602,556
45,Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,0.7399266990687268,420
46,Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,0.7332094886206126,259
47,Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,0.6188799473590085,10
48,Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,0.6428593245821519,143
49,Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,0.5972995182774227,361
50,Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,0.927302988093975,684
51,Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,1.1920657394422034,777
52,Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,0.6134365462538661,293
53,Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,1.939534249645151,781
54,Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,1.8284416304486633,860
55,Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,1.5854187199071228,812
56,Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,2.0747016351193754,1028
57,Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,1.3304436033310238,661
58,Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,1.8604838785173554,358
59,Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,1.5166153766636712,603
60,Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,1.6933338994965184,322
61,Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,1.747855216279426,362
62,Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,1.8439827053276237,358
63,Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,1.6941830684407273,428
64,Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,1.409093549046268,435
65,Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,1.1912158287666628,353
66,Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,1.1023740417675596,291
67,Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,1.5537047343191748,350
68,Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,0.9918896175652238,404
69,Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,0.9604034505099686,387
70,Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,0.9734227331632113,394
71,Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,0.7749793864396125,770
72,Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,1.0054019152483749,427
73,Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,1.0361733609426316,293
74,Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,0.8912466977975458,588
75,Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,0.8864418774111461,288
76,Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,0.4157435513210077,815
77,Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,0.1361464395442053,2226
78,Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,0.6781520771335378,1422
79,Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,0.33685314492979646,1316
80,Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,0.5101421789938944,917
81,Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,0.25428193437022484,505
82,Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,0.2288811208209668,1642
83,Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,0.604267397904631,667
84,Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,0.34418500651646816,749
85,Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,0.43754283551658896,396
86,Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,0.2963085739776182,890
87,Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,0.3283920166120527,682
88,Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,0.4878584804622808,155
89,Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,0.5053977966308594,121
90,Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,0.4979913433050877,249
91,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,0.44405642415796004,600
92,"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,0.5011591929418567,508
93,Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,0.41702348021819524,137
94,Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,0.42849129078717074,145
95,Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,0.4227801679755609,242
96,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,0.42911490644882483,659
97,"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,0.7067429670844071,173
98,Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,0.6080107762482324,264
99,Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,0.7351764192831985,312
100,Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,0.7100170181020277,78
101,Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,0.6778800274644581,155
102,Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,0.7287627884319849,10
103,Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,0.627133837355996,31
104,Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,0.6009855490371615,651
105,Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,0.7217585586332729,212
106,Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,0.5942104609934151,846
107,"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,0.37784478775579833,166
108,Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,0.42909618839621544,48
109,Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,0.13650201816203236,227
110,Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,0.31212919152636764,373
111,Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,0.12727727871009836,429
112,Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,0.18731840061289923,161
113,Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,0.24387255506579195,123
114,Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,0.2671819947835642,103
115,Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,0.15225574200259878,462
116,"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,0.1077536301953452,78
117,Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,0.19784351225410188,53
118,Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,0.12228885998008071,93
119,Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,0.0902105853494926,443
120,Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,0.04421538163964846,112
121,"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,0.711346034492765,89
122,"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,0.5613605225843097,135
123,Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,0.3607169579925521,338
124,Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,0.41059938567025317,75
125,Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,0.5158809070684471,112
126,Banekuchi,NALBARI,227,Nalbari,Banekuchi,,61110319.4,61,0.6027390993371302,56
127,Ghograpar (Pt),NALBARI,228,Nalbari,Ghograpar (Pt),,131160984.6,131,0.5469679704734257,119
128,Baganpara (Pt),BAKSA,260,Baksa,Baganpara (Pt),,211742690.1,212,0.5984344984068296,191
129,Baganpara (Pt),NALBARI,230,Nalbari,Baganpara (Pt),,18943498.07,19,0.6878634539185737,14
130,Barnagar (Pt),BAKSA,231,Baksa,Barnagar (Pt),,460073385.7,460,0.7574674664033414,418
131,Ghograpar (Pt),BAKSA,232,Baksa,Ghograpar (Pt),,35444716.72,35,0.7113460344927651,30
132,Jalah (Pt),BAKSA,233,Baksa,Jalah (Pt),,291646466.4,292,0.976720164198117,265
133,Barama,BAKSA,234,Baksa,Barama,,95546762.3,96,0.6116110293574356,89
134,Rangia (Pt),TAMULPUR,235,Baksa,Rangia (Pt),,23451991.6,23,0.5469679704734258,20
135,Pathorighat (Pt),TAMULPUR,236,Baksa,Pathorighat (Pt),,3754506.217,4,0.19784351225410188,5
136,Khoirabari (Pt),DARRANG,237,Darrang,Khoirabari (Pt),,52738276.5,53,0.1815267423433917,48
137,Pathorighat (Pt),DARRANG,238,Darrang,Patharighat (Pt),,176482635.2,176,0.19260983133934576,159
138,Sipajhar,DARRANG,239,Darrang,Sipajhar,,293007191.6,293,0.10389437462324337,268
139,Dhekiajuli (Pt),UDALGURI,240,Udalguri,Dhekiajuli (Pt),,41104085.9,41,0.28784898930058195,35
140,Khoirabari (Pt),UDALGURI,241,Udalguri,Khoirabari (Pt),,162764836.4,163,0.20238041377493315,145
141,Pathorighat (Pt),UDALGURI,242,Udalguri,Pathorighat (Pt),,2314177.101,2,0.19784351225410188,2
142,Mangaldoi (Pt),UDALGURI,243,Udalguri,Mangaldoi (Pt),,6293734.554,6,0.1815267423433917,7
143,Dalgaon (Pt),UDALGURI,244,Udalguri,Dalgaon (Pt),,62698740.91,63,0.2725517028816661,57
144,Harisinga,UDALGURI,245,Udalguri,Harisinga,,625700293.5,626,0.295005683045506,564
145,Udalguri,UDALGURI,246,Udalguri,Udalguri,y,569395304.7,569,0.2925346090174976,524
146,Mazbat,UDALGURI,247,Udalguri,Mazbat,,325141745.3,325,0.3498142770784971,292
147,Mahmora,CHARAIDEO,248,Charaideo,Mahmora,,294481483.3,294,1.9161115158249244,266
148,Biswanath,BISWANATH,249,Biswanath,Biswanath,y,1042300607.0,1042,0.8038849665093951,947
149,Helem,BISWANATH,250,Biswanath,Halem,,427087304.2,427,0.6748287982761806,385
150,Gohpur,BISWANATH,251,Biswanath,Gohpur,,313635939.7,314,0.959029850467545,284
151,Hojai,HOJAI,252,Hojai,Hojai,y,264542999.3,265,0.42556124158914654,241
152,Doboka,HOJAI,253,Hojai,Doboka,,317748519.3,318,0.4486676735661507,283
153,Lanka,HOJAI,254,Hojai,Lanka,,873440623.1,873,0.30239543414595954,784
154,Donka,WEST KARBI ANGLONG,255,West Karbi Anglong,Donkamokam,,3072801622.0,3073,0.30633169181379694,2761
155,South Salmara,SOUTH SALMARA MANCACHAR,256,South Salmara Mancachar,South Salmara,,435496775.1,435,0.6385371286051098,396
156,Mankachar,SOUTH SALMARA MANCACHAR,257,South Salmara Mancachar,Mankachar,,248678182.6,249,1.296849666842278,223
157,Bajali (Pt),TAMULPUR,258,Baksa,Bajali (Pt),,17844174.95,18,0.5469679704734257,15
158,Goreswar (Pt),TAMULPUR,259,Baksa,Goreswar (Pt),,283216711.9,283,0.23285237260746783,257
159,Tamulpur,TAMULPUR,261,Baksa,Tamulpur,,549366262.9,549,0.5024823576587836,504
160,Baksa,BAKSA,262,Baksa,Baska,,295501945.5,296,0.8409209479014952,273
161,Sarupeta (Pt),BAKSA,263,Baksa,Sarupeta (Pt),,134708247.8,135,0.7103971424287158,121
162,Barnagar (Pt),BARPETA,264,Barpeta,Barnagar (Pt),,207191146.6,207,0.6277237321311385,189
163,Sarupeta (Pt),BAJALI,265,Barpeta,Sarupeta (Pt),,261584874.2,262,0.632160897113632,235
164,Chenga,BARPETA,266,Barpeta,Chenga,,317522242.4,318,0.39722890214229417,289
165,North Guwahati (Pt),KAMRUP METRO,267,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,0.11132166737100992,102
166,Kalaigaon (Pt),UDALGURI,268,Udalguri,Kalaigaon (Pt),,191989620.2,192,0.2356175810844307,177
167,Mangaldoi (Pt),DARRANG,269,Darrang,Mangaldoi (Pt),y,439678093.9,440,0.12015769932464523,398
168,Dalgaon (Pt),DARRANG,270,Darrang,Dalgaon (Pt),,649172827.9,649,0.22772282695443835,583
169,Mayong,MORIGAON,271,Morigaon,Mayong,,486035918.5,486,0.07537088499150495,440
170,Palasbari,KAMRUP,272,Kamrup,Palasbari,,392624055.8,393,0.22283043930694071,352
171,Azara,KAMRUP,273,Kamrup,Azara,,423124288.2,423,0.1823979488104806,380
172,Gossaigaon (Pt),DHUBRI,274,Dhubri,Gossaigaon (Pt),,76783222.03,77,0.3624200146614002,68
173,Jorhat West,JORHAT,276,Jorhat,Jorhat West,,363550691.9,364,1.015344388933165,326
174,Jorhat East,JORHAT,277,Jorhat,Jorhat East,,195465666.5,195,0.9814776065552909,174
175,Sapekhati,CHARAIDEO,278,Charaideo,Sapekhati,,394328380.8,394,1.7767538940063332,359
176,Sonari,CHARAIDEO,279,Charaideo,Sonari,y,384542831.4,385,1.8482931063896086,354
177,Ujani Majuli,MAJULI,280,Majuli,Ujani Majuli,,322168126.6,322,1.1008083615095436,291
178,Majuli,MAJULI,281,Majuli,Majuli,,648466675.6,648,1.1011716948356702,598
179,Phuloni,K.ANGLONG,275,K.ANGLONG,Phuloni,,3303172433.0,3303,0.5203211139128332,2972
