,revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
37,Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,15.024185598511282,905
38,Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,13.169495426578733,492
39,Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,15.811436595584418,611
40,Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,13.630491732680367,348
41,Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,13.391184607091015,365
42,Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,16.85565623424947,300
43,Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,14.519939491979567,477
44,North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,14.370314485177719,556
45,Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,14.154650176650003,420
46,Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,13.765323912825057,259
47,Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,10.841020982116461,10
48,Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,12.648013181128219,143
49,Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,10.19008246437059,361
50,Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,9.216305667851085,684
51,Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,7.4773411860899675,777
52,Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,12.167422358932415,293
53,Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,14.56084737127732,781
54,Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,9.890185931036177,860
55,Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,9.163136124514862,812
56,Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,10.579478033810332,1028
57,Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,11.008355468134358,661
58,Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,9.696709279013968,358
59,Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,9.074474670629662,603
60,Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,11.616226646163758,322
61,Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,12.022604741976627,362
62,Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,12.58278614445633,358
63,Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,12.562739936114982,428
64,Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,11.695006879558967,435
65,Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,12.956378471381381,353
66,Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,11.302031034487221,291
67,Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,9.928770145583723,350
68,Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,11.910678365270888,404
69,Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,12.911613755438934,387
70,Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,11.85216114066932,394
71,Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,12.08813241872372,770
72,Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,12.510980774133026,427
73,Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,12.501348679238959,293
74,Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,11.601398545695371,588
75,Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,11.262670522835107,288
76,Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,10.524126100261336,815
77,Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,9.174629582405561,2226
78,Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,9.648333268607383,1422
79,Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,9.360600754320092,1316
80,Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,13.811570745212832,917
81,Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,11.908476122096426,505
82,Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,10.493208716692076,1642
83,Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,16.438794582503206,667
84,Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,16.753447726010137,749
85,Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,16.662234916778825,396
86,Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,16.167850579565833,890
87,Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,15.1134406365629,682
88,Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,17.669785008997685,155
89,Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,20.45186257511378,121
90,Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,18.396778949243394,249
91,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,15.47201285620199,600
92,"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,15.649929843908495,508
93,Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,19.609323453609527,137
94,Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,19.71865475522033,145
95,Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,14.923565074743976,242
96,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,15.792520978608152,659
97,"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,21.09102572425482,173
98,Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,16.835463547960604,264
99,Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,17.569747631176988,312
100,Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,21.253417845567064,78
101,Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,19.622524466117223,155
102,Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,22.060181466738378,10
103,Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,16.92400821402509,31
104,Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,24.216025450477773,651
105,Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,21.85878815452258,212
106,Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,20.606536861643534,846
107,"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,9.026349496979073,166
108,Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,8.674629298111219,48
109,Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,8.615158000306147,227
110,Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,7.8965022148526165,373
111,Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,6.951800753731967,429
112,Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,8.42353267238377,161
113,Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,9.043364307728563,123
114,Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,9.957098642975382,103
115,Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,8.869080268803442,462
116,"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,8.704970566928386,78
117,Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,8.491425434748331,53
118,Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,8.217603378275602,93
119,Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,9.784658905536363,443
120,Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,9.547679518917132,112
121,"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,9.098130239546299,89
122,"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,9.227654024610915,135
123,Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,9.179528353745356,338
124,Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,8.517682297673492,75
125,Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,9.411005280557134,112
126,Banekuchi,NALBARI,227,Nalbari,Banekuchi,,61110319.4,61,9.479132131624612,56
127,Ghograpar (Pt),NALBARI,228,Nalbari,Ghograpar (Pt),,131160984.6,131,9.674781751881046,119
128,Baganpara (Pt),BAKSA,260,Baksa,Baganpara (Pt),,211742690.1,212,9.176936820085709,191
129,Baganpara (Pt),NALBARI,230,Nalbari,Baganpara (Pt),,18943498.07,19,9.180509027022692,14
130,Barnagar (Pt),BAKSA,231,Baksa,Barnagar (Pt),,460073385.7,460,11.315058136559085,418
131,Ghograpar (Pt),BAKSA,232,Baksa,Ghograpar (Pt),,35444716.72,35,9.098130239546299,30
132,Jalah (Pt),BAKSA,233,Baksa,Jalah (Pt),,291646466.4,292,11.056068756357304,265
133,Barama,BAKSA,234,Baksa,Barama,,95546762.3,96,9.44800868523255,89
134,Rangia (Pt),TAMULPUR,235,Baksa,Rangia (Pt),,23451991.6,23,9.674781751881046,20
135,Pathorighat (Pt),TAMULPUR,236,Baksa,Pathorighat (Pt),,3754506.217,4,8.491425434748331,5
136,Khoirabari (Pt),DARRANG,237,Darrang,Khoirabari (Pt),,52738276.5,53,7.709312099218368,48
137,Pathorighat (Pt),DARRANG,238,Darrang,Patharighat (Pt),,176482635.2,176,8.240558893163248,159
138,Sipajhar,DARRANG,239,Darrang,Sipajhar,,293007191.6,293,8.83459350630011,268
139,Dhekiajuli (Pt),UDALGURI,240,Udalguri,Dhekiajuli (Pt),,41104085.9,41,7.420563097539404,35
140,Khoirabari (Pt),UDALGURI,241,Udalguri,Khoirabari (Pt),,162764836.4,163,8.595257075381003,145
141,Pathorighat (Pt),UDALGURI,242,Udalguri,Pathorighat (Pt),,2314177.101,2,8.491425434748331,2
142,Mangaldoi (Pt),UDALGURI,243,Udalguri,Mangaldoi (Pt),,6293734.554,6,7.7093120992183675,7
143,Dalgaon (Pt),UDALGURI,244,Udalguri,Dalgaon (Pt),,62698740.91,63,7.020724603847454,57
144,Harisinga,UDALGURI,245,Udalguri,Harisinga,,625700293.5,626,9.25289490773798,564
145,Udalguri,UDALGURI,246,Udalguri,Udalguri,y,569395304.7,569,9.663098265545361,524
146,Mazbat,UDALGURI,247,Udalguri,Mazbat,,325141745.3,325,8.336708295549434,292
147,Mahmora,CHARAIDEO,248,Charaideo,Mahmora,,294481483.3,294,12.027346328453609,266
148,Biswanath,BISWANATH,249,Biswanath,Biswanath,y,1042300607.0,1042,14.867459686606106,947
149,Helem,BISWANATH,250,Biswanath,Halem,,427087304.2,427,12.53867997621948,385
150,Gohpur,BISWANATH,251,Biswanath,Gohpur,,313635939.7,314,13.576790061073616,284
151,Hojai,HOJAI,252,Hojai,Hojai,y,264542999.3,265,9.792484839549122,241
152,Doboka,HOJAI,253,Hojai,Doboka,,317748519.3,318,10.519774483479514,283
153,Lanka,HOJAI,254,Hojai,Lanka,,873440623.1,873,8.482387659819732,784
154,Donka,WEST KARBI ANGLONG,255,West Karbi Anglong,Donkamokam,,3072801622.0,3073,10.071392901378234,2761
155,South Salmara,SOUTH SALMARA MANCACHAR,256,South Salmara Mancachar,South Salmara,,435496775.1,435,12.07046342200352,396
156,Mankachar,SOUTH SALMARA MANCACHAR,257,South Salmara Mancachar,Mankachar,,248678182.6,249,14.196750938164012,223
157,Bajali (Pt),TAMULPUR,258,Baksa,Bajali (Pt),,17844174.95,18,9.674781751881044,15
158,Goreswar (Pt),TAMULPUR,259,Baksa,Goreswar (Pt),,283216711.9,283,8.357672815334087,257
159,Tamulpur,TAMULPUR,261,Baksa,Tamulpur,,549366262.9,549,8.726185848169699,504
160,Baksa,BAKSA,262,Baksa,Baska,,295501945.5,296,10.162949628423856,273
161,Sarupeta (Pt),BAKSA,263,Baksa,Sarupeta (Pt),,134708247.8,135,11.063071905035455,121
162,Barnagar (Pt),BARPETA,264,Barpeta,Barnagar (Pt),,207191146.6,207,13.801532971015366,189
163,Sarupeta (Pt),BAJALI,265,Barpeta,Sarupeta (Pt),,261584874.2,262,10.508506551562471,235
164,Chenga,BARPETA,266,Barpeta,Chenga,,317522242.4,318,9.786959227312877,289
165,North Guwahati (Pt),KAMRUP METRO,267,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,8.58533405116181,102
166,Kalaigaon (Pt),UDALGURI,268,Udalguri,Kalaigaon (Pt),,191989620.2,192,8.391329760796157,177
167,Mangaldoi (Pt),DARRANG,269,Darrang,Mangaldoi (Pt),y,439678093.9,440,8.544982630942933,398
168,Dalgaon (Pt),DARRANG,270,Darrang,Dalgaon (Pt),,649172827.9,649,7.510525697844583,583
169,Mayong,MORIGAON,271,Morigaon,Mayong,,486035918.5,486,9.87639484494473,440
170,Palasbari,KAMRUP,272,Kamrup,Palasbari,,392624055.8,393,4.821453418534701,352
171,Azara,KAMRUP,273,Kamrup,Azara,,423124288.2,423,5.7765543355858116,380
172,Gossaigaon (Pt),DHUBRI,274,Dhubri,Gossaigaon (Pt),,76783222.03,77,17.73358157387405,68
173,Jorhat West,JORHAT,276,Jorhat,Jorhat West,,363550691.9,364,12.941420930046549,326
174,Jorhat East,JORHAT,277,Jorhat,Jorhat East,,195465666.5,195,13.288608400203946,174
175,Sapekhati,CHARAIDEO,278,Charaideo,Sapekhati,,394328380.8,394,12.624725088192116,359
176,Sonari,CHARAIDEO,279,Charaideo,Sonari,y,384542831.4,385,11.872380746221925,354
177,Ujani Majuli,MAJULI,280,Majuli,Ujani Majuli,,322168126.6,322,12.716747782504843,291
178,Majuli,MAJULI,281,Majuli,Majuli,,648466675.6,648,12.460988153557944,598
179,Phuloni,K.ANGLONG,275,K.ANGLONG,Phuloni,,3303172433.0,3303,9.162351509422974,2972
