,revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
43,Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,4.152629117387563,477
44,North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,4.693268806795529,556
45,Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,3.3239554407293834,420
46,Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,3.8359003279161574,259
47,Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,4.093226915796598,10
48,Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,4.327391175215409,143
49,Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,4.256977500578704,361
50,Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,4.991378927162574,684
51,Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,7.488071027625048,777
52,Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,4.245276256769354,293
53,Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,6.706051824108002,781
54,Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,5.658238480524268,860
55,Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,5.806862283622837,812
56,Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,5.017041934636239,1028
57,Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,4.366400662423744,661
58,Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,5.714265432917762,358
59,Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,6.342384060364753,603
60,Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,5.149915467481867,322
61,Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,4.300590600089803,362
62,Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,4.730542285829172,358
63,Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,4.826249184003361,428
64,Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,3.935048834647256,435
65,Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,4.078975314630778,353
66,Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,4.692170465852796,291
67,Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,4.541866975730374,350
68,Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,5.098636800517933,404
69,Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,5.091846944126047,387
70,Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,5.2725757245837945,394
71,Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,3.534483890529577,770
72,Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,3.926562433451949,427
73,Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,3.9653044018424,293
74,Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,3.555936164909007,588
75,Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,3.363547734792034,288
76,Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,2.6608199116703433,815
77,Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,2.100489553264151,2226
78,Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,2.4861322732613473,1422
79,Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,1.9142403896511162,1316
80,Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,4.261487975437634,917
81,Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,3.742501580244047,505
82,Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,2.6228541658056117,1642
83,Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,5.502824568246928,667
84,Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,6.774244277102315,749
85,Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,6.390268691561439,396
86,Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,7.178614138601425,890
87,Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,6.201582601084533,682
88,Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,6.4088967101964895,155
89,Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,7.224625890950362,121
90,Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,6.5920472734244955,249
91,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,4.946404371882479,600
92,"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,6.348745215759464,508
93,Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,7.321024192021277,137
94,Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,7.308515156582855,145
95,Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,6.717017979131751,242
96,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,6.2026485743731286,659
97,"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,5.892893082661436,173
98,Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,7.1432707818601315,264
99,Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,6.084042298913193,312
100,Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,5.906590543228846,78
101,Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,5.68064654270808,155
102,Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,5.680035136640072,10
103,Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,5.143091505028869,31
104,Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,5.442918831901983,651
105,Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,5.717906596511603,212
106,Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,5.3199563109412065,846
107,"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,3.080464279099581,166
108,Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,3.1098542816419568,48
109,Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,3.5089753410780307,227
110,Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,2.9826133600881426,373
111,Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,3.2299416950243156,429
112,Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,3.1897054946663213,161
113,Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,3.414150416641055,123
114,Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,3.8359734236036687,103
115,Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,3.6313487784450533,462
116,"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,3.7334986885388686,78
117,Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,2.692230636874835,53
118,Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,3.5359478326360807,93
119,Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,3.4712448463673606,443
120,Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,3.5456706497995634,112
121,"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,3.17074011216561,89
122,"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,3.134244597758408,135
123,Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,2.994511820561817,338
124,Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,3.0745173458225197,75
125,Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,3.2756508292541615,112
126,Banekuchi,NALBARI,227,Nalbari,Banekuchi,,61110319.4,61,3.279295816307976,56
127,Ghograpar (Pt),NALBARI,228,Nalbari,Ghograpar (Pt),,131160984.6,131,3.335040637354056,119
128,Baganpara (Pt),BAKSA,260,Baksa,Baganpara (Pt),,211742690.1,212,3.324345134684969,191
129,Baganpara (Pt),NALBARI,230,Nalbari,Baganpara (Pt),,18943498.07,19,3.1942116157639595,14
130,Barnagar (Pt),BAKSA,231,Baksa,Barnagar (Pt),,460073385.7,460,4.232985598542855,418
131,Ghograpar (Pt),BAKSA,232,Baksa,Ghograpar (Pt),,35444716.72,35,3.17074011216561,30
132,Jalah (Pt),BAKSA,233,Baksa,Jalah (Pt),,291646466.4,292,3.9996719002686207,265
133,Barama,BAKSA,234,Baksa,Barama,,95546762.3,96,3.2704280712687117,89
134,Rangia (Pt),TAMULPUR,235,Baksa,Rangia (Pt),,23451991.6,23,3.3350406373540564,20
135,Pathorighat (Pt),TAMULPUR,236,Baksa,Pathorighat (Pt),,3754506.217,4,2.6922306368748345,5
136,Khoirabari (Pt),DARRANG,237,Darrang,Khoirabari (Pt),,52738276.5,53,2.6250894034902257,48
137,Pathorighat (Pt),DARRANG,238,Darrang,Patharighat (Pt),,176482635.2,176,2.67069476956279,159
138,Sipajhar,DARRANG,239,Darrang,Sipajhar,,293007191.6,293,3.451414168157165,268
139,Dhekiajuli (Pt),UDALGURI,240,Udalguri,Dhekiajuli (Pt),,41104085.9,41,3.833155860262257,35
140,Khoirabari (Pt),UDALGURI,241,Udalguri,Khoirabari (Pt),,162764836.4,163,2.4865200815495405,145
141,Pathorighat (Pt),UDALGURI,242,Udalguri,Pathorighat (Pt),,2314177.101,2,2.6922306368748345,2
142,Mangaldoi (Pt),UDALGURI,243,Udalguri,Mangaldoi (Pt),,6293734.554,6,2.6250894034902257,7
143,Dalgaon (Pt),UDALGURI,244,Udalguri,Dalgaon (Pt),,62698740.91,63,3.6437479720565307,57
144,Harisinga,UDALGURI,245,Udalguri,Harisinga,,625700293.5,626,2.255815193096691,564
145,Udalguri,UDALGURI,246,Udalguri,Udalguri,y,569395304.7,569,2.7880873477185952,524
146,Mazbat,UDALGURI,247,Udalguri,Mazbat,,325141745.3,325,3.7505212759896764,292
147,Mahmora,CHARAIDEO,248,Charaideo,Mahmora,,294481483.3,294,4.616725745281779,266
148,Biswanath,BISWANATH,249,Biswanath,Biswanath,y,1042300607.0,1042,3.5743897657669668,947
149,Helem,BISWANATH,250,Biswanath,Halem,,427087304.2,427,3.9201544946690148,385
150,Gohpur,BISWANATH,251,Biswanath,Gohpur,,313635939.7,314,4.382089177606532,284
151,Hojai,HOJAI,252,Hojai,Hojai,y,264542999.3,265,2.1785299354816368,241
152,Doboka,HOJAI,253,Hojai,Doboka,,317748519.3,318,2.6415341053136103,283
153,Lanka,HOJAI,254,Hojai,Lanka,,873440623.1,873,1.9734118481226848,784
154,Donka,WEST KARBI ANGLONG,255,West Karbi Anglong,Donkamokam,,3072801622.0,3073,2.212687020016119,2761
155,South Salmara,SOUTH SALMARA MANCACHAR,256,South Salmara Mancachar,South Salmara,,435496775.1,435,7.699231692369689,396
156,Mankachar,SOUTH SALMARA MANCACHAR,257,South Salmara Mancachar,Mankachar,,248678182.6,249,6.929327666709374,223
157,Bajali (Pt),TAMULPUR,258,Baksa,Bajali (Pt),,17844174.95,18,3.335040637354056,15
158,Goreswar (Pt),TAMULPUR,259,Baksa,Goreswar (Pt),,283216711.9,283,2.594796966114861,257
159,Tamulpur,TAMULPUR,261,Baksa,Tamulpur,,549366262.9,549,3.002790772558126,504
160,Baksa,BAKSA,262,Baksa,Baska,,295501945.5,296,3.658827224224624,273
161,Sarupeta (Pt),BAKSA,263,Baksa,Sarupeta (Pt),,134708247.8,135,4.343197005547932,121
162,Barnagar (Pt),BARPETA,264,Barpeta,Barnagar (Pt),,207191146.6,207,4.949937554389711,189
163,Sarupeta (Pt),BAJALI,265,Barpeta,Sarupeta (Pt),,261584874.2,262,4.3529178644833,235
164,Chenga,BARPETA,266,Barpeta,Chenga,,317522242.4,318,3.55495801356287,289
165,North Guwahati (Pt),KAMRUP METRO,267,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,3.68500486983875,102
166,Kalaigaon (Pt),UDALGURI,268,Udalguri,Kalaigaon (Pt),,191989620.2,192,2.5374086334459527,177
167,Mangaldoi (Pt),DARRANG,269,Darrang,Mangaldoi (Pt),y,439678093.9,440,3.051796981151928,398
168,Dalgaon (Pt),DARRANG,270,Darrang,Dalgaon (Pt),,649172827.9,649,3.5844770040646363,583
169,Mayong,MORIGAON,271,Morigaon,Mayong,,486035918.5,486,3.329365019120389,440
170,Palasbari,KAMRUP,272,Kamrup,Palasbari,,392624055.8,393,2.7390905718149785,352
171,Azara,KAMRUP,273,Kamrup,Azara,,423124288.2,423,2.8695715280772562,380
172,Gossaigaon (Pt),DHUBRI,274,Dhubri,Gossaigaon (Pt),,76783222.03,77,9.409626009081508,68
173,Jorhat West,JORHAT,276,Jorhat,Jorhat West,,363550691.9,364,4.7501943210669335,326
174,Jorhat East,JORHAT,277,Jorhat,Jorhat East,,195465666.5,195,5.532493602527284,174
175,Sapekhati,CHARAIDEO,278,Charaideo,Sapekhati,,394328380.8,394,4.766634051038251,359
176,Sonari,CHARAIDEO,279,Charaideo,Sonari,y,384542831.4,385,4.551779808892593,354
177,Ujani Majuli,MAJULI,280,Majuli,Ujani Majuli,,322168126.6,322,4.712559965952702,291
178,Majuli,MAJULI,281,Majuli,Majuli,,648466675.6,648,4.6295153816208785,598
179,Phuloni,K.ANGLONG,275,K.ANGLONG,Phuloni,,3303172433.0,3303,2.0759104692807924,2972
